ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.0709,,,,,,,,,,,74a1d1f4-dde5-4942-a0bc-11a2a49b8909,147,,"[68.8, 18.2]",69208,2,,,,,0.13765208,,Right Foot,,,"[91.9, 21.4]",,Low Pass,,23.320591,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Free Kick,Linda Brigitta Sembrant,10230.0,Left Center Back,9,Sweden Women's,858,"['0955b2ba-9c03-4e05-87dd-b01ab3343fdb', '16125354-6a7b-4f0a-a340-96a39330a74b']",45,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:45.549,Pass,
,,,,,,,,,,,,,,,,2.804,,,,,,,,,,,f4c741f6-ff10-4d13-bc89-226d5ac58580,150,,"[80.0, 0.1]",69208,2,,,,,0.0989128,,,,,"[106.2, 2.7]",,High Pass,,26.328691,,,Incomplete,,Fridolina Rolfö,10215.0,,,,,,Throw-in,1,From Throw In,Magdalena Lilly Eriksson,4633.0,Left Back,10,Sweden Women's,858,"['e34a0c5e-f6bd-4332-8953-c1fbb694d3cc', 'f477a92c-9b01-433b-88b9-3f00c51c2908']",59,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:02:59.841,Pass,
,,,,,,,,,,,,,,,,1.556144,,,,,,,,,,,6b3e4647-ccb7-4c27-8d35-39c4d85b27d5,156,,"[3.8, 76.4]",69208,3,,,,,0.046121117,,Left Foot,,,"[16.8, 77.0]",,Ground Pass,,13.013839,,,,,Giulia Gwinn,25492.0,,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,11,Germany Women's,857,['7e043507-078b-4135-b1d3-fd563d2f08a4'],4,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:04.866,Pass,
,,,,,,,,,,,,,,,,0.8575,,,,,,,,,,,de8cf5ac-fafa-418b-977b-24b971a00c8a,159,,"[16.8, 77.0]",69208,3,,,,,-2.581083,,Right Foot,,,"[7.4, 71.1]",,Ground Pass,,11.098198,,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,11,Germany Women's,857,['48f5088a-4435-44a5-a7ab-6d8b967ce0fb'],6,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:06.453,Pass,
,,,,,,,,,,,,,,,,3.3245,,,,,,,,,,,7f283dd7-9b96-46ec-87c3-decd80dc3f4a,161,,"[7.1, 70.7]",69208,3,,,,,-0.09007815,,Right Foot,,,"[53.6, 66.5]",,High Pass,,46.689293,,,,,Lea Schüller,25476.0,,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,11,Germany Women's,857,['de1473fe-1961-4260-9875-801d57fc3080'],7,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:07.311,Pass,
,,,,,,,,,,,,,,,,1.25755,,,,,,,,,,,1d60e064-d64f-4e4a-a205-0f27d7b3117a,165,,"[52.3, 50.7]",69208,3,,,,,-1.1958641,,Left Foot,,,"[58.4, 35.2]",,Ground Pass,,16.657131,,,,,Linda Dallmann,10258.0,,,,,,,1,Regular Play,Lea Schüller,25476.0,Right Center Forward,11,Germany Women's,857,"['327e013a-baa4-48f9-b65b-8d990cc8836f', '79e222d2-bd65-4934-9e06-24c3a8b64ab3']",12,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:12.721,Pass,True
,,,,,,,,,,,,,,,,1.363804,,,,,,,,,,,8c5b9b47-fc8f-447b-b6ff-807ecd7b6f5d,168,,"[55.5, 34.8]",69208,3,,,,,2.6822553,,Left Foot,,,"[46.2, 39.4]",,Ground Pass,,10.375452,,,,,Alexandra Popp,15178.0,,,,,,,1,Regular Play,Linda Dallmann,10258.0,Left Midfield,11,Germany Women's,857,['2e870aa5-afa2-4267-b45e-0b409ff1b5d1'],14,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:14.018,Pass,
,,,,,,,,,,,,,,,,3.758,,,,,,,,,,,4d3ff07d-2224-4235-b7ea-4a4e85f5dd0a,171,,"[46.9, 40.4]",69208,3,,,,,-0.48268428,,Left Foot,,,"[90.6, 17.5]",,Ground Pass,,49.336597,,,,,Carolin Simon,10376.0,,,,,,,1,Regular Play,Alexandra Popp,15178.0,Right Center Midfield,11,Germany Women's,857,['23b9e6c0-0188-4b6d-9bce-101326b67352'],15,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:15.422,Pass,
,,,,,,,,,,,,,,,,2.4502,,,,,,,,,,,397f9c14-21c1-45f5-b30c-abb408bf0634,174,,"[89.3, 17.3]",69208,3,,,,,0.501797,,Left Foot,True,,"[115.0, 31.4]",,Ground Pass,,29.31382,,,Incomplete,,Linda Dallmann,10258.0,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,11,Germany Women's,857,"['0d2beb21-bc21-4666-b0d1-55eb78da35cf', '6cb09b51-dabd-4c18-aa27-0e0c5db83346']",19,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:19.220,Pass,
,,,,,,,,,,,,,,,,1.339436,,,,,,,,,,,4fae1fce-0ed5-4bbb-87a5-9444bb2b3822,177,,"[120.0, 0.1]",69208,3,,,,,2.4216745,,Right Foot,,,"[113.5, 5.8]",,Ground Pass,,8.64523,,,,,Carolin Simon,10376.0,,,,,,Corner,1,From Corner,Lina Magull,10259.0,Left Center Forward,12,Germany Women's,857,['2d01083a-b853-4515-960e-9236361d9478'],33,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:33.858,Pass,
,,,,,,,,,,,,,,,,2.146008,,,,,,,,,,,df2ac431-869d-44fc-ad66-7d17a17632d4,180,,"[115.4, 6.8]",69208,3,,,,,1.6773431,047f2da8-8483-44e1-99f4-a40af45fa40e,Left Foot,True,,"[111.4, 44.2]",,High Pass,,37.613297,,,,,Alexandra Popp,15178.0,True,,,,,,1,From Corner,Carolin Simon,10376.0,Left Back,12,Germany Women's,857,['420cd7d5-9abc-40aa-b01d-14fd2ea2188d'],36,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:36.656,Pass,
,,,,,,,,,,,,,,,,5.9969,,,,,,,,,,,5470375b-d1bb-45f4-bd73-8a123ce4a9f6,185,,"[8.1, 39.9]",69208,3,,,,,0.33359563,,Drop Kick,,,"[86.3, 67.0]",,High Pass,,82.76261,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,13,Sweden Women's,858,"['1d7adbe8-34ce-44c5-9114-fbbb3e96beb9', '4f94d9fa-bc3b-40ef-a99f-609cb468fea0']",43,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:03:43.080,Pass,
,,,,,,,,,,,,,,,,2.9044,,,,,,,,,,,4f94d9fa-bc3b-40ef-a99f-609cb468fea0,187,,"[33.8, 13.1]",69208,3,,,,,2.758885,,Right Foot,,,"[2.5, 25.7]",,Ground Pass,,33.740925,,,,,Almuth Schult,10257.0,,,,,,Recovery,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,14,Germany Women's,857,"['5470375b-d1bb-45f4-bd73-8a123ce4a9f6', 'ea7041bd-4e7d-4819-ad10-2409a10a2162']",49,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:49.077,Pass,
,,,,,,,,,,,,,,,,2.3518,,,,,,,,,,,2b458197-d7d7-47f0-b989-76bb9989dc4a,190,,"[7.4, 31.8]",69208,3,,,,,1.1086593,,Right Foot,,,"[20.6, 58.3]",,Ground Pass,,29.605574,,,,,Giulia Gwinn,25492.0,,,,,,,1,Regular Play,Almuth Schult,10257.0,Goalkeeper,14,Germany Women's,857,['bb6d5709-5975-4013-b9e2-44e8b8ae9f29'],53,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:53.005,Pass,
,,,,,,,,,,,,,,,,1.6147,,,,,,,,,,,d4fd52ba-727a-4341-bf69-820b0084b2d5,193,,"[27.1, 59.2]",69208,3,,,,,-1.7370788,,Right Foot,,,"[22.3, 30.6]",,Ground Pass,,29.0,,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,,1,Regular Play,Giulia Gwinn,25492.0,Right Back,14,Germany Women's,857,['3ff02e0c-135e-41b3-97b3-1cb266af5ee9'],57,,,,,,,,,,,,,,,,,,Germany Women's,857,00:03:57.294,Pass,
,,,,,,,,,,,,,,,,1.032658,,,,,,,,,,,f499c0f3-3d78-4bcc-9821-238e687737f7,196,,"[28.2, 28.5]",69208,4,,,,,-0.967047,,Right Foot,,,"[38.2, 14.0]",,Ground Pass,,17.613914,,,,,Sara Däbritz,10263.0,,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,14,Germany Women's,857,['ccec6ed5-9542-4514-a859-9a51449e3bb9'],0,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:00.131,Pass,
,,,,,,,,,,,,,,,,0.974704,,,,,,,,,,,fc80b3f9-dd3a-4e0d-af8b-dfa79fbdc97f,199,,"[38.2, 13.1]",69208,4,,,,,-0.6841414,,Left Foot,,,"[48.5, 4.7]",,Ground Pass,,13.290975,,,,,Carolin Simon,10376.0,,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,14,Germany Women's,857,['8ca28edf-6c1f-4fd5-91b8-548b25d8fe10'],2,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:02.611,Pass,
,,,,,,,,,,,,,,,,1.75858,,,,,,,,,,,aabadbf0-cdb6-4357-bcdb-df45a4d03c9d,202,,"[44.1, 4.1]",69208,4,,,,,2.4329665,,Left Foot,,,"[34.3, 12.5]",,Ground Pass,,12.907362,,,,,Sara Däbritz,10263.0,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,14,Germany Women's,857,['57ce7994-cec2-41e2-a3c4-8f562acbf9b5'],4,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:04.376,Pass,
,,,,,,,,,,,,,,,,1.5564,,,,,,,,,,,62531405-9943-4b64-8785-d0403a462f79,205,,"[33.6, 14.0]",69208,4,,,,,1.6122234,,Left Foot,,,"[32.8, 33.3]",,Ground Pass,,19.316574,,,,,Marina Hegering,25491.0,,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,14,Germany Women's,857,['40882133-f735-423e-bd6e-7135f7f88c67'],6,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:06.556,Pass,
,,,,,,,,,,,,,,,,1.184193,,,,,,,,,,,d1de9753-8fee-4de0-823f-a7877c73396c,208,,"[34.0, 33.9]",69208,4,,,,,1.527554,,Left Foot,,,"[34.9, 54.7]",,Ground Pass,,20.819462,,,,,Sara Doorsoun-Khajeh,10261.0,,,,,,,1,Regular Play,Marina Hegering,25491.0,Left Center Back,14,Germany Women's,857,['3e67c8b0-5082-4e16-8d3e-4d1fd5ce0681'],10,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:10.193,Pass,
,,,,,,,,,,,,,,,,1.171563,,,,,,,,,,,f27bb2dd-f7e9-496d-8a45-7d991eda64b2,211,,"[41.4, 59.2]",69208,4,,,,,-2.27441,,Right Foot,,,"[33.0, 49.3]",,Ground Pass,,12.983451,,,,,Marina Hegering,25491.0,,,,,,,1,Regular Play,Sara Doorsoun-Khajeh,10261.0,Right Center Back,14,Germany Women's,857,['77531836-8ae8-419b-9558-254cfc33e3f9'],12,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:12.275,Pass,
,,,,,,,,,,,,,,,,2.415031,,,,,,,,,,,22a74508-0117-42c2-a8b9-89321b52c51e,214,,"[32.8, 47.4]",69208,4,,,,,-1.3038431,,Right Foot,,,"[42.7, 11.2]",,Ground Pass,,37.529324,,,,,Sara Däbritz,10263.0,,,,,,,1,Regular Play,Marina Hegering,25491.0,Left Center Back,14,Germany Women's,857,['3d0c3224-c35e-4f2e-b003-2fd09aa154a8'],14,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:14.336,Pass,
,,,,,,,,,,,,,,,,1.644938,,,,,,,,,,,97fe2049-6765-406a-9dee-405f9c44d209,217,,"[51.1, 15.4]",69208,4,,,,,2.163693,,Right Foot,,,"[41.6, 29.5]",,Ground Pass,,17.001764,,,,,Marina Hegering,25491.0,,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,14,Germany Women's,857,['cd9545b7-8109-447a-8a15-27e4ab243b9f'],19,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:19.086,Pass,
,,,,,,,,,,,,,,,,2.054553,,,,,,,,,,,de2fcbc1-e5d7-4eee-811a-7bb0f009d8b1,220,,"[53.4, 28.0]",69208,4,,,,,-0.6601578,,Right Foot,,,"[84.7, 3.7]",,Ground Pass,,39.625496,,,,,Carolin Simon,10376.0,,,,,,,1,Regular Play,Marina Hegering,25491.0,Left Center Back,14,Germany Women's,857,['baae8cc3-bf04-481e-9c5c-b05d167691fe'],24,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:24.251,Pass,
,,,,,,,,,,,,,,,,1.4962,,,,,,,,,,,2933399d-a021-4bd1-aeef-984bd39c3f5f,224,,"[83.4, 17.7]",69208,4,,,,,1.9700937,,Left Foot,,,"[76.1, 35.0]",,Ground Pass,,18.777113,,,,,Linda Dallmann,10258.0,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,14,Germany Women's,857,['161318a3-3a74-4feb-a168-722fcf6c7ea3'],29,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:29.078,Pass,
,,,,,,,,,,,,,,,,0.8708,,,,,,,,,,,39278997-5b49-4109-b44e-40d6f9db10a9,235,,"[82.8, 42.3]",69208,4,,,,,-1.3802782,,Right Foot,,,"[85.5, 28.3]",,Ground Pass,,14.25798,,,,,Sara Däbritz,10263.0,,,,,,,1,Regular Play,Alexandra Popp,15178.0,Right Center Midfield,14,Germany Women's,857,['8b313ab0-971a-40f3-b3a7-2521e9b6a0b3'],35,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:35.774,Pass,
,,,,,,,,,,,,,,,,0.642,,,,,,,,,,,4fd67e44-d985-4a97-883a-acb8008372ec,238,,"[86.4, 28.7]",69208,4,,,,,0.36968428,,Left Foot,,,"[94.4, 31.8]",,Ground Pass,,8.579627,,,,,Lina Magull,10259.0,,,,,,,1,Regular Play,Sara Däbritz,10263.0,Left Center Midfield,14,Germany Women's,857,['45f1c13e-b8e7-4328-b065-a659e5dcf974'],37,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:37.044,Pass,
,,,,,,,,,,,,,,,,0.5162,,,,,,,,,,,e3dbe34c-fcd9-4739-b52e-34e2a698e4e4,241,,"[94.4, 29.9]",69208,4,,,,,0.6812982,,Right Foot,,,"[98.1, 32.9]",,Ground Pass,,4.763402,,,,,Linda Dallmann,10258.0,,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Forward,14,Germany Women's,857,['7929f137-e628-4bb4-a135-fc31db556a75'],37,,,,,,,,,,,,,,,,,,Germany Women's,857,00:04:37.726,Pass,
,,,,,,,,,,,,,,,,2.5631,,,,,,,,,,,9e6bb999-6946-4125-921d-67969da9e6ca,248,,"[25.1, 43.9]",69208,5,,,,,-0.3741157,,Right Foot,,,"[81.9, 21.6]",,High Pass,,61.020733,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,16,Sweden Women's,858,"['7c1d9cb5-6437-4ef3-926c-1cde5d4c5464', '8cc66214-43b7-45fe-902c-c8504205d7d9']",55,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:05:55.369,Pass,
,,,,,,,,,,,,,,,,0.8134,,,,,,,,,,,96945f63-c337-4224-bfe6-1b34b1a84a1c,254,,"[54.4, 58.7]",69208,5,,,,,-1.012197,,Right Foot,,,"[59.9, 49.9]",,Ground Pass,,10.377379,,,,,Lina Magull,10259.0,,,,,,,1,From Keeper,Svenja Huth,10374.0,Right Midfield,16,Sweden Women's,858,"['3304d89b-d7e0-44b8-a463-31ac2143f8e2', 'ca0124f4-7ad2-4235-930c-c5816418ae84']",59,,,,,,,,,,,,,,,,,,Germany Women's,857,00:05:59.843,Pass,True
,,,,,,,,,,,,,,,,1.011518,,,,,,,,,,,c61acdb5-64c0-485f-bb47-a05c1b266e2d,267,,"[84.9, 62.1]",69208,6,,,,,-1.6414334,b9f4de14-1432-4e73-bff6-136f4e620d94,Right Foot,,,"[83.4, 40.9]",,Ground Pass,,21.253,,,,,Sara Däbritz,10263.0,True,,,,,,1,Regular Play,Svenja Huth,10374.0,Right Midfield,17,Germany Women's,857,['f6a55c29-00c8-4570-acbf-4b67e513f510'],9,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:09.802,Pass,
,,,,,,,,,,,,,,,,5.4808,,,,,,,,,,,a85c8e03-5128-4ca7-b4c4-1b66ad0f57d8,274,,"[19.2, 47.2]",69208,6,,,,,-0.37424013,,Drop Kick,,,"[85.4, 21.2]",,High Pass,,71.12271,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,From Keeper,Rut Hedvig Lindahl,4640.0,Goalkeeper,18,Sweden Women's,858,"['872f8bb5-d191-41e5-b61e-271edb5d258b', 'd78bdfe3-4f29-413d-aca7-53aa14dfc148']",28,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:28.367,Pass,
,,,,,,,,,,,,,,,,2.788913,,,,,,,,,,,d78bdfe3-4f29-413d-aca7-53aa14dfc148,276,,"[34.7, 58.9]",69208,6,,,,,-2.1072319,,Right Foot,,,"[23.7, 40.4]",,Low Pass,,21.523243,,,,,Marina Hegering,25491.0,,,,,,Recovery,1,Regular Play,Giulia Gwinn,25492.0,Right Back,19,Germany Women's,857,"['9ed25e71-e3e0-4afc-b247-e6d8468996c0', 'a85c8e03-5128-4ca7-b4c4-1b66ad0f57d8']",33,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:33.847,Pass,
,,,,,,,,,,,,,,,,1.412497,,,,,,,,,,,bad0a311-c600-4270-ba33-31d8f9c64cd0,280,,"[25.0, 39.6]",69208,6,,,,,3.0900254,,Right Foot,,,"[9.5, 40.4]",,Ground Pass,,15.520632,,,,,Almuth Schult,10257.0,,,,,,,1,Regular Play,Marina Hegering,25491.0,Left Center Back,19,Germany Women's,857,"['4d700b9b-96f6-4513-b3f2-ed53c3d0cedc', '96471c7e-2924-4984-a34c-696902f9b448']",37,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:37.121,Pass,True
,,,,,,,,,,,,,,,,2.46735,,,,,,,,,,,cd668503-0009-438a-a899-69d41d6d63ee,284,,"[10.5, 39.4]",69208,6,,,,,-1.1655062,,Right Foot,,,"[23.5, 9.1]",,Ground Pass,,32.971046,,,,,Carolin Simon,10376.0,,,,,,,1,Regular Play,Almuth Schult,10257.0,Goalkeeper,19,Germany Women's,857,"['2625a5e7-72a1-40c6-9d56-97dbd5a6a6a9', 'a8efaaa8-f804-4828-a536-d01b4b54b5fc']",38,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:38.574,Pass,True
,,,,,,,,,,,,,,,,2.0039,,,,,,,,,,,7e1b6054-f7de-4fbc-ab32-06bdd47ea7fc,287,,"[29.2, 3.7]",69208,6,,,,,0.1779748,,Left Foot,,,"[62.0, 9.6]",,High Pass,,33.326416,,,,,Lina Magull,10259.0,,,,,,,1,Regular Play,Carolin Simon,10376.0,Left Back,19,Germany Women's,857,['eee3699c-062e-44ec-8a39-00a0778de04a'],43,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:43.781,Pass,
,,,,,,,,,,,,,,,,1.10164,,,,,,,,,,,852256d8-dce2-417c-96f9-8e34e76d6b5f,291,,"[59.5, 9.3]",69208,6,,,,,-2.7233684,,Right Foot,,,"[49.6, 4.9]",,Low Pass,,10.833744,,,,,Linda Dallmann,10258.0,,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Forward,19,Germany Women's,857,['c8ce0c2c-5691-4073-bafb-3aaaafb0f401'],46,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:46.604,Pass,
,,,,,,,,,,,,,,,,0.7775,,,,,,,,,,,ddf28489-b4ce-4ef5-b120-9401d044d609,294,,"[55.5, 10.8]",69208,6,,,,,-0.8610113,,Right Foot,,,"[61.6, 3.7]",,Ground Pass,,9.360556,,,,,Lina Magull,10259.0,,,,,,,1,Regular Play,Linda Dallmann,10258.0,Left Midfield,19,Germany Women's,857,['8d899575-74d3-48d8-b1e5-4a953330140c'],48,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:48.520,Pass,
,,,,,,,,,,,,,,,,0.8291,,,,,,,,,,,0dde8ef3-f701-45d5-b0f9-78c998cfa9fa,298,,"[81.3, 7.0]",69208,6,,,,,1.5707964,,Right Foot,,,"[81.3, 23.0]",,Ground Pass,,16.0,,,,,Lea Schüller,25476.0,,,,,,,1,Regular Play,Lina Magull,10259.0,Left Center Forward,19,Germany Women's,857,"['539e879c-0b49-4275-8df9-033fc1a52ff1', 'ba2e1f6c-aee6-43ce-a6a4-78cf96a25023']",50,,,,,,,,,,,,,,,,,,Germany Women's,857,00:06:50.688,Pass,True
,,,,,,,,,,,,,,,,0.984,,,,,,,,,,,61ab84d4-67e0-4a9f-ab69-d7a4d072ff29,303,,"[44.2, 50.0]",69208,6,,,,,3.0778494,,Right Foot,,,"[34.8, 50.6]",,Ground Pass,,9.419129,,,,,Linda Brigitta Sembrant,10230.0,,,,,,Recovery,1,Regular Play,Sara Caroline Seger,10224.0,Left Defensive Midfield,20,Sweden Women's,858,"['50a8ce62-52b3-4a10-8f05-64d9a27f2914', '98efef46-b747-4f5c-a8bb-ecd2fb20eaeb']",53,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:53.205,Pass,True
,,,,,,,,,,,,,,,,0.6501,,,,,,,,,,,14497f58-b605-48af-a5e2-6ab2d83f8d54,307,,"[34.4, 45.5]",69208,6,,,,,0.8983178,,Right Foot,,,"[43.0, 56.3]",,Ground Pass,,13.805796,,,,,Elin Ingrid Johanna Rubensson,10221.0,,,,,,,1,Regular Play,Linda Brigitta Sembrant,10230.0,Left Center Back,20,Sweden Women's,858,"['3fd6e780-c38d-4031-ab22-ed4156481746', '4c1c7ad3-7a9c-4ff2-bdd8-d4449591d2c3']",54,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:54.269,Pass,True
,,,,,,,,,,,,,,,,1.33088,,,,,,,,,,,d15bf2ec-6df3-48d4-91b3-2a26a69b2a76,310,,"[41.9, 55.0]",69208,6,,,,,1.731697,,Right Foot,,,"[38.8, 74.1]",,Ground Pass,,19.349936,,,,,Hanna Erica Maria Glas,24693.0,,,,,,,1,Regular Play,Elin Ingrid Johanna Rubensson,10221.0,Right Defensive Midfield,20,Sweden Women's,858,['4b987105-8610-4aec-8bb4-fd2e8b0d2f6e'],56,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:56.254,Pass,
,,,,,,,,,,,,,,,,1.768244,,,,,,,,,,,311ae179-586e-4142-be62-57b8be5fb03b,313,,"[42.1, 70.5]",69208,6,,,,,-0.29828915,,Right Foot,,,"[75.6, 60.2]",,High Pass,,35.04768,,,Incomplete,,Emma Stina Blackstenius,10229.0,,,,,,,1,Regular Play,Hanna Erica Maria Glas,24693.0,Right Back,20,Sweden Women's,858,"['857bf630-0cb8-42f9-b16f-d7f2b1431b3f', '8b961361-a87f-4871-8b72-419b15a68f84']",58,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:06:58.578,Pass,
,,,,,,,,,,,,,,,,1.144748,,,,,,,,,,,064b298b-fee2-45a0-b36d-1b8c100e3d28,318,,"[45.6, 16.1]",69208,7,,,,,-0.8243395,,Right Foot,,,"[53.0, 8.1]",,Ground Pass,,10.897706,,,,,Alexandra Popp,15178.0,,,,,,,1,Regular Play,Marina Hegering,25491.0,Left Center Back,20,Sweden Women's,858,"['59120ce4-7fe0-4ac7-9824-977f508d013a', '75226c21-99a4-4f10-8f35-bcce98440c81']",1,,,,,,,,,,,,,,,,,,Germany Women's,857,00:07:01.116,Pass,True
,,,,,,,,,,,,,,,,4.422865,,,,,,,,,,,8bc1d871-925e-497b-834f-144be1f00526,321,,"[57.6, 7.7]",69208,7,,,,,0.15446892,,Left Foot,,,"[115.4, 16.7]",,Low Pass,,58.496494,,,Incomplete,,Svenja Huth,10374.0,,,,,,,1,Regular Play,Alexandra Popp,15178.0,Right Center Midfield,20,Sweden Women's,858,"['844bd5d7-9625-45e4-93ab-f35389f91a81', '8fed1c50-fff2-456e-99ac-8bfdeb82c954']",3,,,,,,,,,,,,,,,,,,Germany Women's,857,00:07:03.353,Pass,
,,,,,,,,,,,,,,,,0.7466,,,,,,,,,,,7adccc22-2a56-4547-8ab9-82d6d5ba148b,326,,"[7.0, 71.8]",69208,7,,,,,0.82537687,,Right Foot,,,"[14.2, 79.6]",,Ground Pass,,10.615084,,,Out,,,,,,,,,,1,Regular Play,Rut Hedvig Lindahl,4640.0,Goalkeeper,20,Sweden Women's,858,,10,,,,,,,,,,,,,,,,,,Sweden Women's,858,00:07:10.588,Pass,
,,,,,,,,,,,,,,,,0.892424,,,,,,,,,,,b72a2d0b-e4c1-4bdb-8eb1-d2e5d6704538,327,,"[101.1, 0.1]",69208,7,,,,,0.672971,,,,,"[108.0, 5.6]",,Low Pass,,8.823832,,,,,Svenja Huth,10374.0,,,,,,Throw-in,1,From Throw In,Lina Magull,10259.0,Left Center Forward,21,Germany Women's,857,['2889e4c3-4cf9-4aac-8683-50f271caeae0'],16,,,,,,,,,,,,,,,,,,Germany Women's,857,00:07:16.524,Pass,
,,,,,,,,,,,,,,,,0.619218,,,,,,,,,,,ee69dc9e-001b-4469-a689-e6e3138a5158,330,,"[110.5, 7.9]",69208,7,,,,,-2.2108846,,Right Foot,,,"[107.0, 3.2]",,Low Pass,,5.860034,,,,,Lina Magull,10259.0,,,,,,,1,From Throw In,Svenja Huth,10374.0,Right Midfield,21,Germany Women's,857,['d1d7b4ea-0b4e-4649-ac68-de7450b30039'],17,,,,,,,,,,,,,,,,,,Germany Women's,857,00:07:17.496,Pass,
