50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.263395,,,,,,,,,,,,,,a6b622ae-3b6c-4b31-aac6-6f1c16406ec2,118,,,"[70.9, 2.8]",3825875,2,,,,,2.5344079,,Left Foot,,,,"[61.4, 9.4]",Ground Pass,,11.567627,,,,,Asier Illarramendi Andonegi,6671.0,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,8,Real Sociedad,210,['039b4aee-d45e-4244-8536-a6d2549f2a44'],46,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:46.924,Pass,
,,,,,,,,,,,,,,,,,2.699809,,,,,,,,,,,,,,8792ed94-d287-4f0b-b1dd-4e2c39c74d61,122,,,"[63.5, 10.9]",3825875,2,,,,,0.4754581,,Right Foot,,,,"[103.9, 31.7]",High Pass,,45.44007,,,Incomplete,,Mikel Oyarzabal Ugarte,6685.0,,,,,1,Regular Play,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,8,Real Sociedad,210,"['63e2ffbf-5753-4d7a-90ef-bd06f5f5ed5c', 'f4ed84ab-543f-44e7-8f9e-81bfdb822fb3']",49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:02:49.655,Pass,
,,,,,,,,,,,,,,,,,1.043061,,,,,,,,,,,,,,60eabdd3-5ec1-4753-aa4c-ef9b3c28e693,126,,,"[15.3, 50.0]",3825875,2,,,,,0.51133376,,Keeper Arm,,,,"[33.3, 60.1]",Ground Pass,,20.640009,,,,,Tomás Pina Isla,6622.0,,,,,1,From Keeper,Sergio Asenjo Andrés,6755.0,Goalkeeper,9,Villarreal,222,['f828928d-e557-49ca-a47d-7f0ed81a91af'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:56.442,Pass,
,,,,,,,,,,,,,,,,,1.238987,,,,,,,,,,,,,,675b47e6-9652-4123-855b-4098a3859b1c,129,,,"[33.1, 60.5]",3825875,2,,,,,-3.1331894,,Right Foot,,,,"[21.2, 60.4]",Ground Pass,,11.90042,,,,,Eric Bertrand Bailly,3324.0,,,,,1,From Keeper,Tomás Pina Isla,6622.0,Left Defensive Midfield,9,Villarreal,222,['0625d2bc-8b51-46f8-862b-6c21ef2e04a7'],57,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:57.507,Pass,
,,,,,,,,,,,,,,,,,1.879837,,,,,,,,,,,,,,fe70f1f6-ec03-446b-8d80-571ce92503f7,133,,,"[21.2, 59.5]",3825875,2,,,,,0.06857363,,Left Foot,,,,"[57.6, 62.0]",Low Pass,,36.485752,,,,,Cédric Bakambu,6862.0,,,,,1,From Keeper,Eric Bertrand Bailly,3324.0,Right Center Back,9,Villarreal,222,"['a58ecc77-1e71-44e4-9fca-9ea35033406e', 'd3cdba7b-4358-4495-ab96-d39f8f71358b']",58,,,,,,,,,,,,,,,,,,Villarreal,222,00:02:58.786,Pass,True
,,,,,,,,,,,,,,,,,1.864572,,,,,,,,,,,,,,ca67c35e-b0d4-4d0f-b795-08f7b668feb4,139,,,"[77.4, 80.0]",3825875,3,,,,,-0.37744203,,,,,,"[94.3, 73.3]",Low Pass,,18.179659,,,Incomplete,,Cédric Bakambu,6862.0,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,10,Villarreal,222,"['c4a5b7b9-0ae4-427d-a99d-84c6f30d90ac', 'dbae2830-0bc1-4b98-ba7f-a7a83087c635']",20,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:20.255,Pass,
,,,,,,,,,,,,,,,,,0.990768,,,,,,,,,,,,,,94adb402-57fa-4b37-8c73-f7af85780baa,142,,,"[86.2, 80.0]",3825875,3,,,,,-0.9135267,,,,,,"[93.3, 70.8]",Low Pass,,11.621101,,,,,Denis Suárez Fernández,6609.0,,,,Throw-in,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,11,Villarreal,222,['213ac076-8215-45bd-bd9d-eb2d2d03c63c'],35,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:35.172,Pass,
,,,,,,,,,,,,,,,,,1.049686,,,,,,,,,,,,,,3970e9b1-e8f4-4259-8191-700c36ade226,145,,,"[93.3, 70.8]",3825875,3,,,,,2.3669467,,Right Foot,,,,"[88.6, 75.4]",Low Pass,,6.576473,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,11,Villarreal,222,['c6357520-c3aa-452f-8413-d6efdee23a2a'],36,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:36.202,Pass,
,,,,,,,,,,,,,,,,,0.88434,,,,,,,,,,,,,,6530f80d-396a-4a3d-bcfb-245f93e5a38e,148,,,"[88.6, 75.4]",3825875,3,,,,,-0.06442684,,Right Foot,,,,"[94.8, 75.0]",Ground Pass,,6.2128897,,,,,Denis Suárez Fernández,6609.0,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,11,Villarreal,222,['ea8aac28-90c6-48bd-b185-e88254420493'],37,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:37.462,Pass,
,,,,,,,,,,,,,,,,,2.320353,,,,,,,,,,,,,,2552697c-68dc-4519-bbee-131453b8e613,152,,,"[109.1, 77.3]",3825875,3,,,,,-3.065129,,Right Foot,,,,"[84.3, 75.4]",Ground Pass,,24.872675,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,11,Villarreal,222,['52212c37-ca98-4356-b346-ae0188a6fb00'],41,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:41.979,Pass,
,,,,,,,,,,,,,,,,,1.063867,,,,,,,,,,,,,,99ab0b4b-6661-454d-bcab-b7930f7d8438,155,,,"[83.7, 75.7]",3825875,3,,,,,-2.8387077,,Left Foot,,,,"[72.5, 72.2]",Ground Pass,,11.7341385,,,,,Tomás Pina Isla,6622.0,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,11,Villarreal,222,['dc86c5bf-ab99-448f-ab2f-4894b2f7a84a'],44,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:44.339,Pass,
,,,,,,,,,,,,,,,,,1.018798,,,,,,,,,,,,,,2597caaa-7f8f-4cf8-b88b-9eb72b65c6a9,158,,,"[72.5, 72.2]",3825875,3,,,,,0.836899,,Left Foot,,,,"[77.1, 77.3]",Ground Pass,,6.868042,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Throw In,Tomás Pina Isla,6622.0,Left Defensive Midfield,11,Villarreal,222,['c3871388-1bee-4345-b881-e32bfe6360e2'],45,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:45.447,Pass,
,,,,,,,,,,,,,,,,,1.206689,,,,,,,,,,,,,,2506ddf9-2908-40a2-9ee5-70150f49c50d,162,,,"[75.8, 77.4]",3825875,3,,,,,-0.12721622,,Right Foot,,,,"[84.4, 76.3]",Ground Pass,,8.670063,,,,,Denis Suárez Fernández,6609.0,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,11,Villarreal,222,"['2fa21493-3a82-4340-a114-4f17d8d6b97a', 'fd3d6a13-0ee6-4326-8a07-a762e6d5abdf']",46,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:46.957,Pass,True
,,,,,,,,,,,,,,,,,1.338296,,,,,,,,,,,,,,3c23f7d7-65e7-4001-a94a-ab76efabad0f,165,,,"[83.9, 75.7]",3825875,3,,,,,-0.3323723,,Right Foot,,,,"[103.6, 68.9]",Ground Pass,,20.840586,,,Incomplete,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Midfield,11,Villarreal,222,"['59be193b-e41c-4332-80fd-346f3ca49892', 'f5eacbe6-452d-4daa-a9fd-3ac7a63f5ea6']",48,,,,,,,,,,,,,,,,,,Villarreal,222,00:03:48.576,Pass,
,,,,,,,,,,,,,,,,,0.202877,,,,,,,,,,,,,,170c632f-051c-491b-9e59-25928682a52b,170,,,"[16.6, 2.5]",3825875,3,,,,,0.2914568,,Left Foot,,,,"[19.6, 3.4]",Low Pass,,3.132092,,,Incomplete,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Back,12,Real Sociedad,210,['bb8231af-fefa-4a7e-9419-df9946a80f70'],51,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:03:51.907,Pass,
,,,,,,,,,,,,,,,,,1.056196,,,,,,,,,,,,,,f25e534b-3875-4259-b1be-18f74f583d1b,172,,,"[20.9, 0.1]",3825875,4,,,,,2.3992712,,,,,,"[8.8, 11.2]",Low Pass,,16.420109,,,,,Íñigo Martínez Berridi,6665.0,,,,Throw-in,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,13,Real Sociedad,210,['753b10e7-6d06-4181-aad3-979c0057cc8d'],2,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:02.517,Pass,
,,,,,,,,,,,,,,,,,0.996341,,,,,,,,,,,,,,beca7735-8920-40e6-b7b3-c72b250a38da,175,,,"[8.8, 11.3]",3825875,4,,,,,-0.6332099,,Left Foot,,,,"[18.2, 4.4]",Ground Pass,,11.660618,,,,,Yuri Berchiche Izeta,3023.0,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,13,Real Sociedad,210,['35024711-dff7-4be7-a138-8df3c312cebd'],4,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:04.885,Pass,
,,,,,,,,,,,,,,,,,0.846103,,,,,,,,,,,,,,1981295f-aff6-43dc-83c0-da05d8d798a4,178,,,"[18.2, 4.4]",3825875,4,,,,,0.9488746,,Left Foot,,,,"[26.3, 15.7]",Ground Pass,,13.903237,,,,,Diego Antonio Reyes Rosales,16539.0,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Back,13,Real Sociedad,210,['15da6dab-9fb6-4aaa-8e8a-31b745466831'],6,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:06.761,Pass,
,,,,,,,,,,,,,,,,,1.633818,,,,,,,,,,,,,,db283049-f5e1-43d3-b362-300eefa377c6,180,,,"[26.3, 15.7]",3825875,4,,,,,-2.848599,,Right Foot,,,,"[8.4, 10.3]",Ground Pass,,18.69679,,,,,Íñigo Martínez Berridi,6665.0,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,13,Real Sociedad,210,['9b7b4a9a-0b86-4311-8c28-9119bcba43cb'],7,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:07.607,Pass,
,,,,,,,,,,,,,,,,,2.258049,,,,,,,,,,,,,,c7e57654-0503-46c8-bd17-90a084f4851a,183,,,"[11.7, 13.5]",3825875,4,,,,,1.8508216,,Left Foot,,,,"[2.9, 44.1]",Ground Pass,,31.840225,,,,,Gerónimo Rulli,6694.0,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,13,Real Sociedad,210,['4c7295c9-cd68-4c1f-9e70-481dceb383bb'],11,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:11.153,Pass,
,,,,,,,,,,,,,,,,,1.934058,,,,,,,,,,,,,,1b06ddb6-ae28-4bd2-a05e-1e366f1756d0,186,,,"[3.5, 47.4]",3825875,4,,,,,-0.055842504,,Right Foot,,,,"[19.6, 46.5]",Ground Pass,,16.125135,,,,,Diego Antonio Reyes Rosales,16539.0,,,,,1,From Throw In,Gerónimo Rulli,6694.0,Goalkeeper,13,Real Sociedad,210,['9b730d46-c75d-4061-8cd2-e60793ac1527'],17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:17.138,Pass,
,,,,,,,,,,,,,,,,,1.44648,,,,,,,,,,,,,,f372e4e0-f713-453e-9a62-ed9ce0f07cba,190,,,"[21.5, 47.6]",3825875,4,,,,,0.099089615,,Right Foot,,,,"[55.7, 51.0]",Ground Pass,,34.36859,,,Unknown,,,,,,,,1,From Throw In,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,13,Real Sociedad,210,['fa0a2220-f593-469c-b01f-b8ff69a8bc6a'],20,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:20.506,Pass,True
,,,,,,,,,,,,,,,,,2.252464,,,,,,,,,,,,,,9eb86041-8f78-48ff-8751-3d9ba9dcd17a,196,,,"[58.3, 38.9]",3825875,5,,True,,,1.4030333,,Right Foot,,,,"[62.5, 63.7]",Ground Pass,,25.153131,,,,,Aritz Elustondo Irribaria,6679.0,,,,Free Kick,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,14,Real Sociedad,210,['4f1ab1c1-8f89-4862-9dd1-2a8d5a0472af'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:49.115,Pass,
,,,,,,,,,,,,,,,,,1.200911,,,,,,,,,,,,,,1679cfec-3458-4f1c-8fc1-2ee791b2ef63,198,,,"[62.5, 63.7]",3825875,5,,,,,-2.5161076,,Right Foot,,,,"[51.7, 55.9]",Ground Pass,,13.322162,,,,,Diego Antonio Reyes Rosales,16539.0,,,,,1,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Center Back,14,Real Sociedad,210,['b8e4e1ee-580d-4735-ac10-6aaaf84f69df'],52,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:52.765,Pass,
,,,,,,,,,,,,,,,,,0.667316,,,,,,,,,,,,,,9338b29f-60cb-41c7-a351-3364cd05a678,202,,,"[52.5, 52.5]",3825875,5,,,,,-0.81986725,,Right Foot,,,,"[60.9, 43.5]",Ground Pass,,12.31097,,,,,Asier Illarramendi Andonegi,6671.0,,,,,1,From Free Kick,Diego Antonio Reyes Rosales,16539.0,Center Defensive Midfield,14,Real Sociedad,210,"['0ef50d71-de4c-4832-8ae0-edb722b7d653', '3de9c2e3-2c56-49a7-a860-6b59e26fdad0']",54,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:54.923,Pass,True
,,,,,,,,,,,,,,,,,2.880084,,,,,,,,,,,,,,6f86e870-4103-43e2-913b-bc57ed42e0d8,205,,,"[60.9, 43.5]",3825875,5,,,,,-2.9571834,,Right Foot,,,,"[22.3, 36.3]",Ground Pass,,39.265762,,,,,Gerónimo Rulli,6694.0,,,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,14,Real Sociedad,210,['4fa9f876-165c-4cca-9a0b-de59c926cf2f'],55,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:55.631,Pass,
,,,,,,,,,,,,,,,,,1.669621,,,,,,,,,,,,,,3faf57b1-87d2-4984-b4f3-4b850fa3f467,208,,,"[21.9, 34.1]",3825875,6,,,,,-0.9600704,,Right Foot,,,,"[35.2, 15.1]",Ground Pass,,23.192455,,,,,Íñigo Martínez Berridi,6665.0,,,,,1,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,14,Real Sociedad,210,['7c391996-245b-4dfb-ac70-a598964e2dcf'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:00.133,Pass,
,,,,,,,,,,,,,,,,,0.783991,,,,,,,,,,,,,,9bbde3d2-069c-4009-a1ec-6723a1baccd7,212,,,"[51.7, 7.4]",3825875,6,,,,,1.0206306,,Left Foot,,,,"[56.3, 14.9]",Ground Pass,,8.798295,,,,,Asier Illarramendi Andonegi,6671.0,,,,,1,From Free Kick,Íñigo Martínez Berridi,6665.0,Left Center Back,14,Real Sociedad,210,"['d2fec9ff-38b4-4940-a7ad-d560d4bcc7d0', 'fae69014-17dc-426e-a07f-f2d1bb66fc42']",5,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:05.394,Pass,True
,,,,,,,,,,,,,,,,,3.451264,,,,,,,,,,,,,,05cd4b6d-8ceb-4040-867b-1ccbcbb5963d,216,,,"[57.9, 20.3]",3825875,6,,,,,1.2029928,,Right Foot,,,,"[78.4, 73.5]",High Pass,,57.01307,,,,,Joseba Zaldúa Bengoetxea,6605.0,,True,,,1,From Free Kick,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,14,Real Sociedad,210,['a41d80a3-3e73-4a38-a01a-4ef3ee78392f'],8,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:08.239,Pass,
,,,,,,,,,,,,,,,,,1.52896,,,,,,,,,,,,,,b62754da-6676-4937-b9cb-4948b64daaf3,219,,,"[78.4, 73.5]",3825875,6,,,,,-2.387763,,Right Foot,,,,"[68.6, 64.3]",Ground Pass,,13.441726,,,,,Markel Bergara Larrañaga,6633.0,,,,,1,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,14,Real Sociedad,210,['87f5159b-2cd0-4eae-96bc-fc71f6b69574'],12,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:12.423,Pass,
,,,,,,,,,,,,,,,,,1.395951,,,,,,,,,,,,,,56a3f756-a1be-4b98-930d-a783cb563b06,222,,,"[69.4, 64.3]",3825875,6,,,,,0.76293004,,Right Foot,,,,"[78.5, 73.0]",Ground Pass,,12.589679,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Center Midfield,14,Real Sociedad,210,['ed318b33-02b5-4aca-91b9-a9ba5700636e'],15,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:15.320,Pass,
,,,,,,,,,,,,,,,,,2.669521,,,,,,,,,,,,,,53d73b72-848c-40d8-860c-5b8f4e7f97a9,225,,,"[78.5, 73.0]",3825875,6,,,,,-0.48675784,,Right Foot,,,,"[111.0, 55.8]",Ground Pass,,36.770775,,,,,David Zurutuza Veillet,6669.0,,,,,1,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,14,Real Sociedad,210,['f6c93b48-0d42-4beb-8104-c044f3cb70eb'],17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:17.399,Pass,
,,,,,,,,,,,,,,,,,0.995281,,,,,,,,,,,,,,fd38a6bc-d2ea-4a27-a68d-43a55ed8e4b6,229,,,"[113.1, 74.7]",3825875,6,,,,,3.070285,,Right Foot,,,,"[103.3, 75.4]",Ground Pass,,9.824968,,,,,Joseba Zaldúa Bengoetxea,6605.0,,,,,1,From Free Kick,David Zurutuza Veillet,6669.0,Left Wing,14,Real Sociedad,210,['a4c47cf1-90f5-4393-9187-2ab140c0265c'],25,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:25.163,Pass,
,,,,,,,,,,,,,,,,,1.937362,,,,,,,,,,,,,,ab168ad1-c9b6-451a-8580-1853e576dcf5,233,,,"[103.8, 74.5]",3825875,6,,,,,-1.1554571,,Left Foot,,,,"[110.9, 58.4]",High Pass,,17.596022,,,,,Markel Bergara Larrañaga,6633.0,,,,,1,From Free Kick,Joseba Zaldúa Bengoetxea,6605.0,Right Back,14,Real Sociedad,210,['17655df7-8fd3-489d-8dbe-297e424afa3a'],26,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:26.941,Pass,
,,,,,,,,,,,,,,,,,0.058931,,,,,,,,,,,,,,cef9f242-5037-43fa-9d7a-94328dbad712,236,,,"[115.6, 55.2]",3825875,6,,,,,-1.485291,,Right Foot,,,,"[115.9, 51.7]",Low Pass,,3.5128336,,,Incomplete,,,,,,,,1,From Free Kick,Markel Bergara Larrañaga,6633.0,Right Center Midfield,14,Real Sociedad,210,['6f97ebe8-b094-4c75-937b-760e8ad76194'],29,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:29.165,Pass,
,,,,,,,,,,,,,,,,,1.191981,,,,,,,,,,,,,,3e33c0e1-6a28-4da7-a6c2-ec579d2c8f6d,238,,,"[120.0, 80.0]",3825875,6,,,,,-2.4045439,,Left Foot,,,,"[113.5, 74.1]",Ground Pass,,8.778382,,,,,Asier Illarramendi Andonegi,6671.0,,,,Corner,1,From Corner,Carlos Alberto Vela Garrido,5560.0,Center Forward,15,Real Sociedad,210,['0a28a284-98f5-4deb-998a-c63d8a60ffd7'],49,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:49.390,Pass,
,,,,,,,,,,,,,,,,,1.224276,,,,,,,,,,,,,,dc15759b-af51-43e6-8d28-233c3ac1f5ce,241,,,"[113.5, 74.1]",3825875,6,,,,,-1.595248,,Right Foot,True,,,"[112.6, 37.3]",High Pass,,36.811005,,,Incomplete,,,,,,,,1,From Corner,Asier Illarramendi Andonegi,6671.0,Left Center Midfield,15,Real Sociedad,210,['37b314d7-5058-4c72-b7b0-8d4fabc803cc'],50,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:06:50.671,Pass,
,,,,,,,,,,,,,,,,,1.387028,,,,,,,,,,,,,,d6c68b60-748c-4415-8418-e38923a6f92c,246,,,"[74.9, 14.7]",3825875,7,,,,,0.76866335,,Right Foot,,,,"[99.2, 38.2]",High Pass,,33.804436,,,,,Markel Bergara Larrañaga,6633.0,,,,,1,From Corner,David Zurutuza Veillet,6669.0,Left Wing,15,Real Sociedad,210,['0b4add47-113b-4963-8c53-8063e88e095d'],0,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:00.366,Pass,
,,,,,,,,,,,,,,,,,1.486647,,,,,,,,,,,,,,887ca099-5f8c-4c03-ac3f-ea5d66e09274,248,,,"[98.9, 38.0]",3825875,7,,,,,1.8397906,,Head,,,,"[93.8, 56.5]",Low Pass,,19.190102,,,Incomplete,,,,,,,,1,From Corner,Markel Bergara Larrañaga,6633.0,Right Center Midfield,15,Real Sociedad,210,['b7c794ff-a30a-4542-b2a5-28938549de39'],1,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:01.753,Pass,
,,,,,,,,,,,,,,,,,1.449995,,,,,,,,,,,,,,c08e8aa0-2d7d-479d-b229-657f12203913,253,,,"[51.1, 24.9]",3825875,7,,,,,1.8677585,,Left Foot,,,,"[45.5, 43.2]",Ground Pass,,19.13766,,,,,Tomás Pina Isla,6622.0,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Right Midfield,16,Villarreal,222,"['313062f9-bdf6-4f3c-8f93-4f8de58f5490', '83a7dde8-ed50-4a2c-bf68-f58dba2de646']",8,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:08.432,Pass,True
,,,,,,,,,,,,,,,,,1.268057,,,,,,,,,,,,,,556709da-be5a-41db-a905-f29cb52ac4ce,256,,,"[46.9, 46.0]",3825875,7,,,,,1.2414123,,Right Foot,,,,"[53.6, 65.6]",Ground Pass,,20.713522,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Left Defensive Midfield,16,Villarreal,222,['12775437-4cb3-48c1-a7c4-c058681a211a'],10,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:10.708,Pass,
,,,,,,,,,,,,,,,,,0.976295,,,,,,,,,,,,,,2c285894-fe20-4759-8c26-f557c0a3e3dc,259,,,"[56.0, 68.0]",3825875,7,,,,,0.5036263,,Right Foot,,,,"[70.7, 76.1]",Ground Pass,,16.78392,,,,,Denis Suárez Fernández,6609.0,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,16,Villarreal,222,['8e0d47e9-c11b-4103-9337-6474c65b78e3'],13,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:13.346,Pass,
,,,,,,,,,,,,,,,,,1.431487,,,,,,,,,,,,,,66109333-7d93-4ab1-894f-410fb781a4a7,262,,,"[70.6, 75.6]",3825875,7,,,,,-3.0395858,,Right Foot,,,,"[57.9, 74.3]",Ground Pass,,12.766362,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Midfield,16,Villarreal,222,['ccb499f4-3061-471d-a6ee-5914a731e77e'],14,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:14.818,Pass,
,,,,,,,,,,,,,,,,,1.764231,,,,,,,,,,,,,,df1eb758-bf64-4015-9661-432ca642f118,265,,,"[58.5, 74.3]",3825875,7,,,,,-2.4193075,,Right Foot,,,,"[44.2, 61.7]",Ground Pass,,19.059118,,,,,Eric Bertrand Bailly,3324.0,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,16,Villarreal,222,['d2eaf0f9-ee12-4890-b963-596a8df84d56'],16,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:16.631,Pass,
,,,,,,,,,,,,,,,,,0.945059,,,,,,,,,,,,,,699795fb-986d-4492-b5fb-ec090051ce6e,269,,,"[54.0, 61.3]",3825875,7,,,,,0.029931178,,Right Foot,,,,"[70.7, 61.8]",Ground Pass,,16.707483,,,,,Cédric Bakambu,6862.0,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,16,Villarreal,222,['99efe8ca-99c3-4986-a315-ce010d2ab590'],22,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:22.389,Pass,
,,,,,,,,,,,,,,,,,2.093672,,,,,,,,,,,,,,ba86b60c-fd29-440e-8699-90ba525bad48,275,,,"[67.0, 65.6]",3825875,7,,,,,-2.148161,,Right Foot,,,,"[48.5, 37.2]",High Pass,,33.8941,,,,,Víctor Ruíz Torre,6752.0,,,,Free Kick,1,From Free Kick,Tomás Pina Isla,6622.0,Left Defensive Midfield,17,Villarreal,222,['91a71e28-02a8-4cc4-ab15-28488be9c30d'],34,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:34.481,Pass,
,,,,,,,,,,,,,,,,,1.630074,,,,,,,,,,,,,,8c7bcc2c-062c-496b-8210-ef8adbae5dd3,278,,,"[48.5, 37.2]",3825875,7,,,,,1.5133882,,Left Foot,,,,"[49.5, 54.6]",Ground Pass,,17.428713,,,,,Eric Bertrand Bailly,3324.0,,,,,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,17,Villarreal,222,['17322f13-6c36-4944-bcc8-1aefd42a590b'],39,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:39.768,Pass,
,,,,,,,,,,,,,,,,,1.279186,,,,,,,,,,,,,,771d06f1-15f9-4482-b158-fdb7acb37814,282,,,"[48.9, 56.4]",3825875,7,,,,,1.4056476,,Right Foot,,,,"[51.4, 71.4]",Ground Pass,,15.206906,,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,1,From Free Kick,Eric Bertrand Bailly,3324.0,Right Center Back,17,Villarreal,222,"['50b8d1e0-4078-4529-81fd-43f696aac80d', 'f6633662-fc32-4fda-8a03-daaf06c42127']",42,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:42.674,Pass,True
