50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0b32146-6bce-49ee-b8dd-0a83d50a87c3,3434,,,"[93.1, 32.6]",3775583,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Caroline Weir,10188.0,Left Center Midfield,166,Manchester City WFC,746,['6ecf34e6-01f9-406a-9372-346f5f3edc7e'],2,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:02.020,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e81d676c-7c2b-405f-9352-15ca87a0df86,3437,,,"[111.9, 24.8]",3775583,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Georgia Stanway,4643.0,Left Wing,166,Manchester City WFC,746,['3cd60d28-13ee-4e16-98b8-abc6852117ca'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:42:05.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45f10a4a-23d7-4621-8c43-95a99d8e0d61,3442,,,"[40.9, 16.6]",3775583,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jill Roord,10650.0,Left Center Midfield,167,Arsenal WFC,968,['d67a5411-cbd9-4df3-a5c3-c6ec2f405eba'],54,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:54.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5340d2-56d3-4132-a718-61fa3c143967,3446,,,"[26.1, 2.8]",3775583,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Katie McCabe,15620.0,Left Back,167,Arsenal WFC,968,['f4a3698d-4c7d-4082-a6b3-fae0597ed2e3'],58,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:42:58.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a378624-d211-40fb-85cb-ff416f8c09ba,3450,,,"[45.7, 4.2]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jordan Nobbs,10192.0,Right Wing,167,Arsenal WFC,968,"['797410e7-b369-4838-8cbb-a7719d634cf0', 'b9ace14f-e2ff-4f69-907c-b111fde6cfd2']",0,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:00.374,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19715783-2d4d-4580-8b02-90fd1d94528b,3452,,,"[41.4, 14.1]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jill Roord,10650.0,Left Center Midfield,167,Arsenal WFC,968,['a2c99538-66ff-4af3-b3b3-aa0bfd0fac40'],1,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:01.594,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,dd4e40e3-2d3d-4bdc-b402-a9c8e5593307,3456,,,"[73.2, 30.3]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Center Defensive Midfield,167,Arsenal WFC,968,['def9ae44-5520-4f0c-9402-9bd70c3f6332'],5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:05.168,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e3c39032-1194-40f1-9457-57489a5fbf34,3458,,,"[53.7, 45.7]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Keira Walsh,4658.0,Center Defensive Midfield,167,Arsenal WFC,968,['0575b27e-7987-424e-93f5-bd3e790cc2d6'],6,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:06.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e13d597b-4d81-45a9-a2c0-51fa1fcefad3,3464,,,"[77.8, 76.3]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stephanie-Elise Catley,5000.0,Right Back,167,Arsenal WFC,968,['d34fccd7-445d-46a6-a7e2-85914761732c'],13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:13.444,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bafb6cc8-8d22-4be5-b4c7-ca9b2d332c24,3468,,,"[100.0, 58.1]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lisa Evans,10179.0,Center Defensive Midfield,167,Arsenal WFC,968,['ba438170-0adf-4c2a-91a7-0ddbd8531e47'],18,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:18.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8d5c0a9-3cad-45ab-8178-7e10017bad65,3474,,,"[92.5, 75.6]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Center Defensive Midfield,168,Arsenal WFC,968,"['7678e487-4645-4fc9-bac4-9e4ee84cf71a', 'e227052a-41ee-48f2-9640-85706f50def1']",37,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:37.030,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,024ea5dd-0db0-4997-9e3c-37178ed540f1,3478,,,"[88.1, 76.7]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephanie-Elise Catley,5000.0,Right Back,168,Arsenal WFC,968,"['262ad082-7ffe-4df5-a7f5-dde9321f65a5', '4bc73ea0-cfcb-4966-831c-d09c57017dee']",38,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:38.143,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96791da8-c7ee-44a1-b9fa-86017315c879,3487,,,"[93.6, 75.5]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Center Defensive Midfield,168,Arsenal WFC,968,['2e7e9eee-9500-4e77-89ce-77983f95ebd1'],40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:40.604,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b3808ea1-2843-48f3-84c3-a34f8a094696,3490,,,"[98.2, 57.8]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,168,Arsenal WFC,968,['35e19ed7-414c-4dfe-a49f-b4802817e251'],42,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:43:42.358,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2a9154-4cdf-4f6e-b273-2984e0a95aa9,3492,,,"[27.0, 6.3]",3775583,88,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Georgia Stanway,4643.0,Left Wing,168,Arsenal WFC,968,['51fec0f8-0cfd-4f26-98be-eb265381563b'],44,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:43:44.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,907fe2ff-8275-4be8-a7ac-a9ee990dd8ae,3495,,,"[102.9, 75.3]",3775583,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vivianne Miedema,15623.0,Center Forward,169,Arsenal WFC,968,"['a96ae734-2a19-476e-871f-e8de47319562', 'f6e082ea-2c4b-4248-8270-a066cbccffbc']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:44:02.768,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4207a42-c740-4697-881f-00a81da6a6f8,3500,,,"[6.5, 3.2]",3775583,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georgia Stanway,4643.0,Left Wing,170,Manchester City WFC,746,['1ea22a00-6cc1-4576-8bd5-a007323645e3'],9,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:09.706,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,30518a6a-c738-4009-899f-2ff4deeb954e,3505,,,"[57.5, 11.6]",3775583,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellen White,10180.0,Center Forward,171,Manchester City WFC,746,['07f6a528-0f2f-4729-8be6-fdb701c85789'],37,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:37.124,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,777f4d94-e507-4d8f-b909-47da9b4c7328,3509,,,"[99.8, 55.2]",3775583,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,172,Manchester City WFC,746,['2aed6357-1805-46d1-9a82-4aabd2fa7dfc'],57,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:44:57.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfa1b979-19f5-4ad4-87fe-665c114bc8ca,3512,,,"[114.8, 42.4]",3775583,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ellen White,10180.0,Center Forward,173,Manchester City WFC,746,['e409bb0f-64cc-43b6-ad7d-eb3990899836'],22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:22.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a539c27-d8a8-4ff1-98eb-fbf508e274b4,3515,,,"[116.7, 35.4]",3775583,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Stephanie Houghton,10185.0,Right Center Back,173,Manchester City WFC,746,['502a6015-f78d-4c84-98c8-5343314b75fe'],22,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:45:22.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db5b8c9-ced3-4135-8d3b-cd4a575c90f1,3539,,,"[105.4, 40.2]",3775583,91,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samantha June Mewis,5087.0,Right Center Midfield,174,Manchester City WFC,746,['24484511-a4c8-4a2c-b033-28a8a7ae1c95'],35,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:46:35.369,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e726141-7044-4d18-9dac-f8c21b492082,3544,,,"[112.6, 40.2]",3775583,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lucy Bronze,10178.0,Right Back,175,Manchester City WFC,746,['55220f39-0629-43b7-b22c-f6d8077d9f43'],0,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:00.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,feb8fed0-ca44-4124-bb80-c6522554fc32,3558,,,"[116.7, 75.1]",3775583,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Janine Elizabeth Beckie,4992.0,Right Wing,176,Arsenal WFC,968,['921321a4-2b40-4428-a512-511e4daa2cd5'],47,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:47.365,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e4bd4318-e8fd-4388-a826-16b14e6c62fb,3560,,,"[110.8, 53.1]",3775583,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ellen White,10180.0,Center Forward,176,Arsenal WFC,968,['6210bbb0-2441-4dc2-8e0d-7da3e608f4f5'],48,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:48.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fe85526-d02e-48bb-acf1-eafbb2bd9239,3565,,,"[99.5, 60.1]",3775583,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caroline Weir,10188.0,Left Center Midfield,177,Manchester City WFC,746,['e88033e3-5ce6-48aa-b815-01b5c9e8bf21'],56,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:56.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31bdda27-9f0c-4f6f-8703-0ae50b7c2c12,3568,,,"[94.4, 53.4]",3775583,92,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucy Bronze,10178.0,Right Back,177,Manchester City WFC,746,['6f06adae-5592-4c1b-9178-0df123b191fa'],58,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:47:58.436,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f5273b22-a7e6-4a79-b403-4569c723766f,3578,,,"[25.7, 51.3]",3775583,93,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lisa Evans,10179.0,Center Defensive Midfield,177,Manchester City WFC,746,['9cff2f1f-5d2d-4144-9e50-15177dae3c3d'],3,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:48:03.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98f450c6-d0c1-4cd8-a8c7-59f53f6cfba8,3589,,,"[53.7, 42.2]",3775583,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kim Little,15616.0,Right Center Midfield,178,Arsenal WFC,968,['63ed09c2-d0a6-444f-8724-5f193e5af3d3'],22,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:22.860,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3c3df65f-1a3c-4ca3-acfb-4926717e38e5,3592,,,"[95.7, 28.8]",3775583,94,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Danielle van de Donk,10658.0,Left Wing,178,Arsenal WFC,968,['5f63e113-d3bd-4968-accf-5e5ba191d145'],30,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:49:30.050,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,38a0d4e1-9527-4d4b-ad6f-b811fc0bfd40,3594,,,"[58.6, 60.1]",3775583,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samantha June Mewis,5087.0,Right Center Midfield,179,Manchester City WFC,746,['99361a0b-ee21-4402-9677-6101ec9978a3'],5,,,,,,,,,,,,,,,,,Manchester City WFC,746,00:50:05.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5007103-d373-4cf2-94fe-2bed3cf6c4fa,3596,,,"[65.6, 8.8]",3775583,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danielle van de Donk,10658.0,Left Wing,180,Arsenal WFC,968,['fa52206b-7d44-4300-a5db-5029d9a2a98c'],7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:07.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08e619d-cc02-4b8c-9865-57adb6ed3327,3599,,,"[65.3, 15.6]",3775583,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jill Roord,10650.0,Left Center Midfield,180,Arsenal WFC,968,"['a60b34a1-adfb-4112-8fc7-8bb99589a000', 'aabd0ed7-5de7-4972-9c0e-e9608ffaa0dd']",7,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:07.912,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0ec39b7-c482-4dbf-982e-d471da1a65cf,3603,,,"[52.5, 20.0]",3775583,95,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jennifer Patricia Beattie,17524.0,Left Center Back,180,Arsenal WFC,968,['4983033c-7789-4f20-ad6b-8eb6cfe91d2f'],10,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:50:10.656,Ball Receipt*,
,,,,"[47.0, 49.0]",,,,,,,,,,,,1.032272,,,,,,,,,,,,058febdd-169c-4c61-b284-7890d97a9a17,9,,,"[48.6, 45.2]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Malin Gut,45156.0,Center Defensive Midfield,2,Arsenal WFC,968,"['1e37e813-09e6-40b9-afe1-abc4d9568f70', '59e4bca9-713f-42d5-880e-1a85fd4a12ad']",2,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:02.480,Carry,
,,,,"[35.1, 60.2]",,,,,,,,,,,,0.682015,,,,,,,,,,,,644c0e95-71fe-442c-90cf-487364221bb0,12,,,"[33.7, 60.7]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leah Williamson,18999.0,Right Center Back,2,Arsenal WFC,968,"['4c8f55f9-51fa-4fe6-b1b9-9186816bfe09', '4e234715-6d8a-4f5c-8544-4f3f489b44f1']",5,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:05.383,Carry,
,,,,"[38.9, 22.7]",,,,,,,,,,,,1.874889,,,,,,,,,,,,930dba0b-9cc5-4c44-b3c1-cb3026dc154c,15,,,"[31.1, 28.1]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,"['0bb78fe2-860d-48c0-98b5-1bb221b24b8b', 'bbb02d05-9d08-4ccf-9062-0790c2636cba']",8,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:08.159,Carry,
,,,,"[53.4, 9.1]",,,,,,,,,,,,1.072695,,,,,,,,,,,,91e4cdc7-49bb-4925-9930-ba610b27dd4f,18,,,"[57.0, 7.0]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Katie McCabe,15620.0,Left Back,2,Arsenal WFC,968,"['da1c5687-488e-4645-afe0-b2b48b1bbb8b', 'dd2d3772-6354-4d00-b721-78c900153121']",11,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:11.442,Carry,
,,,,"[38.7, 11.2]",,,,,,,,,,,,1.254369,,,,,,,,,,,,5c74ad87-b078-4892-a13f-9f4be7ce6ae2,21,,,"[34.8, 15.6]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jennifer Patricia Beattie,17524.0,Left Center Back,2,Arsenal WFC,968,"['467b4829-f04d-4076-98f5-cb3a3d0514db', 'acc16aef-5d3c-48ba-bdcd-79280c7bc1c4', 'f87e0146-bc38-4f60-a4cc-7ceb83c4c05e']",13,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:13.914,Carry,True
,,,,"[99.5, 19.0]",,,,,,,,,,,,4.404286,,,,,,,,,,,,a3bf4aa6-8df5-4feb-8839-1056dec1c687,36,,,"[99.2, 6.3]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,3,Arsenal WFC,968,"['036bf86f-b8bb-420e-a5cd-39a2980a7571', 'f8c2b976-b44b-4e8c-b1c1-292b2913a80b']",29,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:29.718,Carry,
,,,,"[80.6, 13.8]",,,,,,,,,,,,4.417386,,,,,,,,,,,,aed2e204-ec76-495d-84b4-396f9b534566,39,,,"[92.0, 16.3]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jill Roord,10650.0,Left Center Midfield,3,Arsenal WFC,968,"['142d42c9-e329-45ca-8f36-57e61f29fb49', '51f6c757-e085-4f06-9874-d6763bba4104']",34,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:34.977,Carry,
,,,,"[61.2, 17.6]",,,,,,,,,,,,1.021222,,,,,,,,,,,,5b0ff316-a923-464a-9709-d215303c85dc,42,,,"[62.0, 14.9]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jennifer Patricia Beattie,17524.0,Left Center Back,3,Arsenal WFC,968,"['54352993-c62c-4201-b657-de3b906b1864', 'f6146766-6aa0-4ac2-9d29-8583cf46a204']",40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:40.845,Carry,
,,,,"[63.1, 53.5]",,,,,,,,,,,,1.700829,,,,,,,,,,,,ddfc2493-ed99-4242-a26c-8e9acd1cc116,45,,,"[57.9, 48.1]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,3,Arsenal WFC,968,"['504b4d86-de79-4c83-83d2-c3cfd0dc9867', 'aafd8287-13ee-4830-bd14-8123296a8672']",43,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:43.271,Carry,
,,,,"[91.9, 46.5]",,,,,,,,,,,,1.426472,,,,,,,,,,,,5aee53dd-e345-4a6a-9b7d-525ba78989a9,48,,,"[89.2, 49.5]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,3,Arsenal WFC,968,"['1aad3bca-9a3a-47bf-8471-f91a39f6f626', '2a777c64-6dc2-40ef-a44f-c0255debab6a', '8b7cc34b-0c90-40e3-bc53-b2c96347dc02']",46,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:46.838,Carry,True
,,,,"[80.1, 27.4]",,,,,,,,,,,,1.305609,,,,,,,,,,,,a68597f4-0f80-485e-b569-33f3ddf0c9ef,55,,,"[78.7, 29.9]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Malin Gut,45156.0,Center Defensive Midfield,3,Arsenal WFC,968,"['7a0b47d4-3c55-41da-a954-2ede9d2e57b6', '87e5cbca-54de-4a8c-a480-dd6681f7806e']",50,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:50.457,Carry,
,,,,"[117.5, 9.9]",,,,,,,,,,,,1.237453,,,,,,,,,,,,7f8f6d8f-d947-4b1f-89cc-49be91bd6167,58,,,"[116.2, 7.0]",3775583,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,3,Arsenal WFC,968,"['dc7aaa3f-6657-4ef5-aa00-d781873559e8', 'ec532532-3bd7-4ee8-9a19-b238cdb296ac']",55,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:00:55.110,Carry,
,,,,"[108.1, 66.0]",,,,,,,,,,,,0.906703,,,,,,,,,,,,bb5e86b0-83c5-46d1-9c16-bec76e3cf487,65,,,"[110.9, 66.5]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caitlin Jade Foord,11338.0,Left Wing,4,Arsenal WFC,968,"['1bf5750d-d778-41ca-af1f-97f74e5cfe8c', 'c28712af-8c24-4656-ab09-77a0e23ea077', 'c37f7632-0531-4673-9a0f-896b9163a54d']",16,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:16.453,Carry,True
,,,,"[94.5, 78.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,13355dbf-95f5-4d8b-b841-8d58daf2492f,68,,,"[94.5, 78.2]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonie Maier,10380.0,Right Back,4,Arsenal WFC,968,"['7405f801-6c69-44a4-bed8-cc3e085c525e', 'ef63c416-75f9-4960-8e38-785d197ad694']",19,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:19.384,Carry,
,,,,"[83.3, 77.3]",,,,,,,,,,,,2.927037,,,,,,,,,,,,19e0ffc6-b3eb-40a2-8c2c-a5b6485b0889,71,,,"[84.7, 75.6]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kim Little,15616.0,Right Center Midfield,4,Arsenal WFC,968,"['0ac9474d-88b4-4a21-9c54-c4bd1b5ba57e', 'dc1fa396-6da0-4297-8393-1f321be54568']",20,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:20.443,Carry,
,,,,"[52.2, 61.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,9304e605-b192-4cb4-abba-c017db142cb2,74,,,"[52.2, 61.2]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,"['4aa5a04f-e7dc-46ca-8c12-547f0be37362', 'cf554838-3b95-4c2e-94fb-72e5fc13e733']",26,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:26.316,Carry,
,,,,"[31.2, 29.8]",,,,,,,,,,,,0.760985,,,,,,,,,,,,8e7824b2-82b9-4f9e-96a9-7db671896a32,77,,,"[31.2, 29.8]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lydia Grace Yilkari Williams,5066.0,Goalkeeper,4,Arsenal WFC,968,"['46e95b58-6084-4127-8ab8-815888b66e84', '96e28ce2-9061-4f67-aa3f-cc0f1c62c286']",28,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:28.843,Carry,
,,,,"[46.9, 59.5]",,,,,,,,,,,,2.347808,,,,,,,,,,,,2a9a43d2-a561-44ab-bef9-c12998158913,82,,,"[36.5, 59.0]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leah Williamson,18999.0,Right Center Back,4,Arsenal WFC,968,"['7114118c-2f46-4bea-80b1-ff30711b4567', 'fb121849-2a1f-46c1-8e23-ee143d3a2beb', 'fe0177b8-5e4e-4048-ab15-3fb3c9044a33']",32,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:32.429,Carry,True
,,,,"[67.8, 24.6]",,,,,,,,,,,,1.332371,,,,,,,,,,,,7a558760-3daf-4863-9eb2-98fca993c3df,86,,,"[67.2, 31.3]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vivianne Miedema,15623.0,Center Forward,4,Arsenal WFC,968,"['3a561f5a-7c5e-4ebc-8dd2-f41d2df256e6', '6a9cd593-c2d9-4fc5-98c6-3ff722cd302c']",36,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:36.337,Carry,
,,,,"[97.0, 5.7]",,,,,,,,,,,,0.04,,,,,,,,,,,,a3f1a51d-f527-4528-9cbd-a83fe265d0eb,89,,,"[97.0, 5.7]",3775583,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Katie McCabe,15620.0,Left Back,4,Arsenal WFC,968,"['204273c9-9094-4850-8e7a-47b85f6945da', '70bbc2d1-a9d8-4e89-98b8-696895e1171c']",40,,,,,,,,,,,,,,,,,Arsenal WFC,968,00:01:40.693,Carry,
