ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.014805,,,,,,,,,,,,2bc0bb4c-c69f-46d5-988e-d98310e3f84b,120,,"[58.8, 23.8]",3754169,2,,,,,-0.013824004,,Right Foot,,,,"[80.5, 23.5]",,Ground Pass,,21.702074,,,,,Charlie Daniels,3345.0,,,,,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,6,AFC Bournemouth,28,['76a2b7f5-5fa2-46b8-919a-b578fe32b701'],11,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:11.221,Pass,
,,,,,,,,,,,,,,,1.111915,,,,,,,,,,,,eb17dab4-0916-4615-b21d-f1c2ef0cfa41,124,,"[93.0, 22.4]",3754169,2,,,,,-0.43240777,,Left Foot,,,,"[111.2, 14.0]",,Ground Pass,,20.044949,,,,,Marc Pugh,3646.0,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,6,AFC Bournemouth,28,['7ed07fd1-254b-4925-8112-01c9b2d2a33f'],16,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:16.961,Pass,
,,,,,,,,,,,,,,,1.888398,,,,,,,,,,,,8f15f642-dda3-4e65-8778-578de75e7998,127,,"[116.9, 12.7]",3754169,2,,,,,2.1047974,,Left Foot,True,,,"[103.3, 35.7]",,High Pass,,26.72003,,,Incomplete,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,6,AFC Bournemouth,28,['1925367d-2979-4f3a-b971-d41d08fc6950'],20,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:20.815,Pass,
,,,,,,,,,,,,,,,1.221501,,,,,,,,,,,,1925367d-2979-4f3a-b971-d41d08fc6950,128,,"[16.8, 44.4]",3754169,2,,,,,0.17219082,,Head,,,,"[30.6, 46.8]",,High Pass,,14.007141,,,Incomplete,,Ola Toivonen,4417.0,,,,Recovery,1,Regular Play,Fabio Borini,7171.0,Left Wing,6,AFC Bournemouth,28,"['24a82f67-368d-4a8b-860e-b9a97277f296', '8f15f642-dda3-4e65-8778-578de75e7998', 'fe00989c-9601-45a8-a265-f74e5bcb5af7']",22,,,,,,,,,,,,,,,,,Sunderland,41,00:02:22.703,Pass,
,,,,,,,,,,,,,,,1.861287,,,,,,,,,,,,283e929a-ee72-4c28-8e53-e7c3b4714848,132,,"[89.2, 32.8]",3754169,2,,,,,-1.2116058,,Left Foot,,,,"[99.0, 6.7]",,Ground Pass,,27.879204,,,,,Marc Pugh,3646.0,,,,,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,6,AFC Bournemouth,28,['b7398d29-c437-43e2-ab3a-0f4a9f4e539e'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:24.603,Pass,
,,,,,,,,,,,,,,,1.458732,,,,,,,,,,,,36393916-f7ff-49d3-96b8-81c5e5ad65ca,136,,"[100.6, 11.0]",3754169,2,,,,,-0.40353495,,Right Foot,,,,"[109.5, 7.2]",,Ground Pass,,9.677293,,,,,Charlie Daniels,3345.0,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,6,AFC Bournemouth,28,"['540cb756-ebfc-4feb-8b56-c19a3954ec6e', 'bdea4dd5-d1fe-422e-ab3f-e16cebd367c5']",31,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:31.172,Pass,True
,,,,,,,,,,,,,,,1.251882,,,,,,,,,,,,085e9ab9-cb13-40fc-a041-4a512185247e,139,,"[109.5, 7.2]",3754169,2,,,,,1.3620445,,Left Foot,True,,,"[116.3, 39.3]",,High Pass,,32.812344,,,Incomplete,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,6,AFC Bournemouth,28,['00b5976a-36d0-43fa-ac5f-5faa42bb9337'],33,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:33.118,Pass,
,,,,,,,,,,,,,,,3.995783,,,,,,,,,,,,96462e78-32d1-41b9-97d0-31afb4a6de5b,142,,"[14.9, 46.0]",3754169,2,,,,,-0.3655337,,Drop Kick,,,,"[84.4, 19.4]",,High Pass,,74.416466,,,Incomplete,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,7,Sunderland,41,['a01147b1-0b6f-4ade-b507-f599a0a6cc64'],50,,,,,,,,,,,,,,,,,Sunderland,41,00:02:50.786,Pass,
,,,,,,,,,,,,,,,2.200326,,,,,,,,,,,,928eceb1-c53f-4a98-9252-754a6aa82b3e,144,,"[36.0, 64.5]",3754169,2,,,,,0.08413824,,Head,,,,"[52.6, 65.9]",,High Pass,,16.658932,,,Incomplete,,,,,,,Recovery,1,Regular Play,Steve Cook,3341.0,Right Center Back,7,Sunderland,41,['bf05d268-8654-4790-95a9-5ee5f735f186'],59,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:02:59.135,Pass,
,,,,,,,,,,,,,,,1.410641,,,,,,,,,,,,bf05d268-8654-4790-95a9-5ee5f735f186,145,,"[67.5, 14.2]",3754169,3,,,,,-1.9850143,,Head,,,,"[62.4, 2.6]",,Low Pass,,12.671622,,,,,Patrick van Aanholt,3321.0,,,,Recovery,1,Regular Play,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,7,Sunderland,41,"['8524df1a-0233-4163-8bdf-c3b70c0357d9', '928eceb1-c53f-4a98-9252-754a6aa82b3e']",1,,,,,,,,,,,,,,,,,Sunderland,41,00:03:01.336,Pass,
,,,,,,,,,,,,,,,2.178195,,,,,,,,,,,,23ed8d4f-d485-4134-8ee1-dcf5fa38783a,149,,"[40.4, 2.6]",3754169,3,,,,,2.7739851,,Left Foot,,,,"[9.5, 14.5]",,Ground Pass,,33.112232,,,,,Costel Fane Pantilimon,6871.0,,,,,1,Regular Play,Patrick van Aanholt,3321.0,Left Back,7,Sunderland,41,['3e5c5cde-0fa3-4bc5-91b9-ac1eac470634'],6,,,,,,,,,,,,,,,,,Sunderland,41,00:03:06.413,Pass,
,,,,,,,,,,,,,,,2.915966,,,,,,,,,,,,3529081c-46f6-4015-961c-3ca2d456daaf,151,,"[9.2, 14.5]",3754169,3,,,,,-0.4048918,,Left Foot,,,,"[42.8, 0.1]",,High Pass,,36.55571,,,Out,,,,,,,,1,Regular Play,Costel Fane Pantilimon,6871.0,Goalkeeper,7,Sunderland,41,,8,,,,,,,,,,,,,,,,,Sunderland,41,00:03:08.591,Pass,
,,,,,,,,,,,,,,,2.275266,,,,,,,,,,,,17553142-d753-48d2-858f-181625fedd1d,152,,"[81.1, 80.0]",3754169,3,,,,,-1.2692742,,,,,,"[87.6, 59.1]",,Low Pass,,21.88744,,,,,Dan Gosling,3343.0,,,,Throw-in,1,From Throw In,Simon Francis,3608.0,Right Back,8,AFC Bournemouth,28,['6a93f68c-b52e-4026-bc60-0a76d44e9fe5'],24,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:24.467,Pass,
,,,,,,,,,,,,,,,1.529156,,,,,,,,,,,,8218391e-3823-4eff-aa2e-fc0ba8a3db4c,160,,"[94.6, 53.4]",3754169,3,,,,,0.66104317,2dc19105-a871-4aaa-a627-1acfdac510c7,Right Foot,,,,"[97.3, 55.5]",True,Ground Pass,,3.4205263,,,,,Callum Wilson,3616.0,,,,,1,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,8,AFC Bournemouth,28,"['5782b98c-cd37-4016-987f-661bf582d2e4', 'a29262fc-fdf5-49f3-97cf-6dbc139b4440']",28,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:28.617,Pass,True
,,,,,,,,,,,,,,,0.273194,,,,,,,,,,,,84452bff-8a1f-479a-aa13-b779bb0a6f72,165,,"[60.0, 40.0]",3754169,4,,,,,1.4536875,,Right Foot,,,,"[60.2, 41.7]",,Ground Pass,,1.7117243,,,,,Ola Toivonen,4417.0,,,,Kick Off,1,From Kick Off,Jermain Defoe,3337.0,Center Forward,9,Sunderland,41,['f0401cfc-884b-4144-97aa-af72e19511d5'],28,,,,,,,,,,,,,,,,,Sunderland,41,00:04:28.834,Pass,
,,,,,,,,,,,,,,,2.426144,,,,,,,,,,,,cb5770b7-1c0f-4658-8bea-6cc4a1584392,167,,"[59.4, 41.7]",3754169,4,,,,,-2.269796,,Right Foot,,,,"[42.0, 21.0]",,Ground Pass,,27.041636,,,,,Jordi Gómez García-Penche,43627.0,,,,,1,From Kick Off,Ola Toivonen,4417.0,Center Attacking Midfield,9,Sunderland,41,['d5c82e03-ab23-4113-9d6c-89297e670ce8'],29,,,,,,,,,,,,,,,,,Sunderland,41,00:04:29.107,Pass,
,,,,,,,,,,,,,,,1.740935,,,,,,,,,,,,f0509998-b618-4f41-b742-54f5bd1a769e,171,,"[42.0, 26.7]",3754169,4,,,,,-2.949197,,Right Foot,,,,"[26.6, 23.7]",,Ground Pass,,15.6894865,,,,,Younes Kaboul,4746.0,,,,,1,From Kick Off,Jordi Gómez García-Penche,43627.0,Left Defensive Midfield,9,Sunderland,41,"['7bdd19e7-611b-4046-bd70-77411e45006f', '85f398ba-018f-41b8-a8d4-c8c3a9e24e98']",31,,,,,,,,,,,,,,,,,Sunderland,41,00:04:31.616,Pass,True
,,,,,,,,,,,,,,,1.548931,,,,,,,,,,,,7941bf87-d6dd-4a37-8e42-c618286d864b,173,,"[26.6, 23.7]",3754169,4,,,,,2.6418433,,Right Foot,,,,"[9.2, 33.2]",,Ground Pass,,19.82448,,,,,Costel Fane Pantilimon,6871.0,,,,,1,From Kick Off,Younes Kaboul,4746.0,Left Center Back,9,Sunderland,41,"['85f398ba-018f-41b8-a8d4-c8c3a9e24e98', 'e168139e-a47b-4d8d-abd9-56540c47920f']",33,,,,,,,,,,,,,,,,,Sunderland,41,00:04:33.357,Pass,True
,,,,,,,,,,,,,,,3.634953,,,,,,,,,,,,89bdc104-c431-445c-a25b-8346c4298cc7,175,,"[9.2, 33.2]",3754169,4,,,,,-0.074177064,,Right Foot,,,,"[71.1, 28.6]",,High Pass,,62.070686,,,Pass Offside,,Jermain Defoe,3337.0,,,,,1,From Kick Off,Costel Fane Pantilimon,6871.0,Goalkeeper,9,Sunderland,41,"['85f398ba-018f-41b8-a8d4-c8c3a9e24e98', 'f60f0cb9-e51d-41dd-a1ba-a93926f5ceb5']",34,,,,,,,,,,,,,,,,,Sunderland,41,00:04:34.906,Pass,True
,,,,,,,,,,,,,,,1.357941,,,,,,,,,,,,9571dbee-5e84-4acd-ad3a-37fa77c42701,177,,"[47.9, 56.9]",3754169,4,,,,,1.5029395,,Left Foot,,,,"[49.3, 77.5]",,Ground Pass,,20.647518,,,,,Simon Francis,3608.0,,,,Free Kick,1,From Free Kick,Steve Cook,3341.0,Right Center Back,10,AFC Bournemouth,28,['f1f94354-f8d0-4c7a-ace2-545f6b80822b'],56,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:56.080,Pass,
,,,,,,,,,,,,,,,2.604671,,,,,,,,,,,,f95ed2be-d637-4393-b4b2-c55cd5929cea,180,,"[49.3, 77.5]",3754169,4,,,,,-2.0220988,,Right Foot,,,,"[41.4, 61.2]",,Ground Pass,,18.113531,,,,,Steve Cook,3341.0,,,,,1,From Free Kick,Simon Francis,3608.0,Right Back,10,AFC Bournemouth,28,['1de4c6bd-3a42-47ff-8ba8-bee7c0fe79c2'],57,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:57.473,Pass,
,,,,,,,,,,,,,,,1.550218,,,,,,,,,,,,a36c4b62-f0b7-4dcb-99bd-3ee3e43355f0,183,,"[41.4, 61.2]",3754169,5,,,,,-1.921743,,Right Foot,,,,"[30.6, 31.7]",,Ground Pass,,31.414806,,,,,Sylvain Distin,40218.0,,,,,1,From Free Kick,Steve Cook,3341.0,Right Center Back,10,AFC Bournemouth,28,['1de6fb04-9102-4f88-aceb-116bf2ad8901'],0,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:00.241,Pass,
,,,,,,,,,,,,,,,1.315865,,,,,,,,,,,,8df5a2a9-67cb-4828-b84b-eca5ec13e2cb,186,,"[30.6, 31.7]",3754169,5,,,,,1.6823643,,Left Foot,,,,"[27.9, 55.8]",,Ground Pass,,24.250772,,,,,Steve Cook,3341.0,,,,,1,From Free Kick,Sylvain Distin,40218.0,Left Center Back,10,AFC Bournemouth,28,['8db6b3a1-2126-4d8b-beca-fa84becd98c0'],2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:02.989,Pass,
,,,,,,,,,,,,,,,1.640901,,,,,,,,,,,,9633634c-0817-4166-8830-3bae997dfbcb,189,,"[27.9, 55.8]",3754169,5,,,,,0.300572,,Right Foot,,,True,"[55.0, 64.2]",,Low Pass,,28.371994,,,,,Matt Ritchie,3049.0,,,,,1,From Free Kick,Steve Cook,3341.0,Right Center Back,10,AFC Bournemouth,28,['96f5411c-c020-4450-8fab-0de2b6f5d057'],5,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:05.696,Pass,
,,,,,,,,,,,,,,,1.224812,,,,,,,,,,,,491ede18-6a19-4a6a-a1d4-c27e10bf8b5f,199,,"[95.2, 0.1]",3754169,5,,True,,,2.8617756,,,,,,"[86.5, 2.6]",,Low Pass,,9.052072,,,,,Fabio Borini,7171.0,,,,Throw-in,1,From Throw In,Patrick van Aanholt,3321.0,Left Back,12,Sunderland,41,['7212aa2d-7963-4943-b03e-caafa3465011'],20,,,,,,,,,,,,,,,,,Sunderland,41,00:05:20.162,Pass,
,,,,,,,,,,,,,,,5.938153,,,,,,,,,,,,aa1f8dcd-2e59-428c-b96b-265fe0833110,204,,"[91.2, 19.9]",3754169,5,,,,,1.1362884,,Right Foot,,,,"[116.4, 74.2]",,Ground Pass,,59.86259,,,Incomplete,,,,,True,,,1,From Throw In,Fabio Borini,7171.0,Left Wing,12,Sunderland,41,['9aeb2ab6-b0dd-4f13-845b-9af275ca834c'],23,,,,,,,,,,,,,,,,,Sunderland,41,00:05:23.459,Pass,
,,,,,,,,,,,,,,,3.217903,,,,,,,,,,,,558f3a8a-c2a8-4eec-ae95-9cfe766bf868,207,,"[4.5, 5.1]",3754169,5,,,,,0.0387528,,Left Foot,,,,"[66.4, 7.5]",,High Pass,,61.94651,,,,,Callum Wilson,3616.0,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,13,AFC Bournemouth,28,['20665e93-4e59-4446-abb2-22d81e3125fb'],30,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:30.960,Pass,
,,,,,,,,,,,,,,,2.543162,,,,,,,,,,,,5a2dd492-1786-4874-ad30-cf2e9c6441af,214,,"[67.5, 10.0]",3754169,5,,,,,0.15449661,,Left Foot,,,,"[91.9, 13.8]",,Ground Pass,,24.694128,,,,,Dan Gosling,3343.0,,,,,1,Regular Play,Callum Wilson,3616.0,Center Forward,13,AFC Bournemouth,28,['8605f07f-a590-455e-b6f1-1f7600e54c2b'],37,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:37.993,Pass,
,,,,,,,,,,,,,,,1.100546,,,,,,,,,,,,9e228e45-1049-45a8-9620-96174de9de12,218,,"[104.7, 25.2]",3754169,5,,,,,-1.8766752,,Left Foot,,,,"[101.1, 13.8]",,Ground Pass,,11.954915,,,,,Marc Pugh,3646.0,,,,,1,Regular Play,Dan Gosling,3343.0,Left Defensive Midfield,13,AFC Bournemouth,28,['f599622a-f6ce-45e2-b7a8-4b7aa0f40f89'],46,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:46.038,Pass,
,,,,,,,,,,,,,,,0.350688,,,,,,,,,,,,799303d9-f625-4a03-baa8-4abcef26ef7c,221,,"[116.9, 23.0]",3754169,5,,,,,1.6295521,,Left Foot,,,,"[116.6, 28.1]",,Low Pass,,5.108816,,,Incomplete,,,,,,,,1,Regular Play,Marc Pugh,3646.0,Left Midfield,13,AFC Bournemouth,28,['12ddecc0-469a-4543-a924-2d5028dddc24'],50,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:50.631,Pass,
,,,,,,,,,,,,,,,1.07283,,,,,,,,,,,,65a7301b-3dd8-43ea-b2d9-d8cd1a3cd755,223,,"[120.0, 0.1]",3754169,6,,,,,2.0963802,,Right Foot,,,,"[117.1, 5.1]",,Ground Pass,,5.7801385,,,,,Charlie Daniels,3345.0,,,,Corner,1,From Corner,Marc Pugh,3646.0,Left Midfield,14,AFC Bournemouth,28,['443ffdb8-5993-4f18-b6b3-df2a115f8017'],2,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:02.099,Pass,
,,,,,,,,,,,,,,,1.578637,,,,,,,,,,,,04dbdd43-adb7-4d7f-ad14-8a89e564999b,227,,"[117.1, 6.7]",3754169,6,,,,,1.9482201,,Left Foot,True,,,"[106.0, 34.7]",,High Pass,,30.119926,,,Incomplete,,,,,,,,1,From Corner,Charlie Daniels,3345.0,Left Back,14,AFC Bournemouth,28,"['0824219f-4ea0-4e60-b177-d4a1ef4ded26', '511dcc72-2837-4185-95c0-974085cee929']",4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:04.864,Pass,True
,,,,,,,,,,,,,,,1.852631,,,,,,,,,,,,1971a333-8235-4e4c-be0e-90cdda777797,229,,"[81.9, 0.1]",3754169,6,,,,,2.0647378,,,,,,"[73.5, 15.7]",,Low Pass,,17.717787,,,,,Dan Gosling,3343.0,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,15,AFC Bournemouth,28,['424f9566-4ff0-4bba-9e35-7a0303f06865'],26,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:26.411,Pass,
,,,,,,,,,,,,,,,0.951724,,,,,,,,,,,,87eca982-fa76-44df-a57e-9a266313e61d,232,,"[74.0, 8.1]",3754169,6,,,,,0.18919902,,Left Foot,,,,"[88.1, 10.8]",,Ground Pass,,14.356183,,,,,Lee Tomlin,4738.0,,,,,1,From Throw In,Dan Gosling,3343.0,Left Defensive Midfield,15,AFC Bournemouth,28,['b1eb2e6d-aa95-4c53-9b29-573d575ab59b'],29,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:29.403,Pass,
,,,,,,,,,,,,,,,1.084002,,,,,,,,,,,,f63a6898-9447-44b1-847e-f101f481d07d,238,,"[91.4, 9.1]",3754169,6,,,,,2.290995,,Right Foot,,,,"[77.8, 24.6]",,Ground Pass,,20.62062,,,,,Andrew Surman,3344.0,,,,Free Kick,1,From Free Kick,Marc Pugh,3646.0,Left Midfield,16,AFC Bournemouth,28,['132ac9da-9138-42cc-ba66-9567cdf4c123'],45,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:45.285,Pass,
,,,,,,,,,,,,,,,1.930196,,,,,,,,,,,,7fbbb195-42ef-4ace-9b0f-357afdb6edb7,241,,"[77.5, 26.2]",3754169,6,,,,,1.3916783,,Left Foot,,,,"[84.0, 62.1]",,Ground Pass,,36.483696,,,,,Matt Ritchie,3049.0,,,,,1,From Free Kick,Andrew Surman,3344.0,Right Defensive Midfield,16,AFC Bournemouth,28,['69c625df-2df5-4f01-8095-936fc4b15a42'],48,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:48.015,Pass,
,,,,,,,,,,,,,,,0.630902,,,,,,,,,,,,f74cd619-9038-4937-ad0d-493be0cb10f9,244,,"[84.0, 62.1]",3754169,6,,,,,-2.3481946,,Left Foot,,,,"[77.8, 55.8]",,Ground Pass,,8.839118,,,,,Dan Gosling,3343.0,,,,,1,From Free Kick,Matt Ritchie,3049.0,Right Midfield,16,AFC Bournemouth,28,['92093da9-dcc0-49a8-8db1-4f9a8a4f22dc'],51,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:51.447,Pass,
,,,,,,,,,,,,,,,1.810464,,,,,,,,,,,,7276f956-b209-4c7e-b8ee-db2d849212aa,247,,"[77.8, 55.8]",3754169,6,,,,,-0.021641642,,Right Foot,,,,"[100.9, 55.3]",,Ground Pass,,23.105412,,,Incomplete,,Callum Wilson,3616.0,,,,,1,From Free Kick,Dan Gosling,3343.0,Left Defensive Midfield,16,AFC Bournemouth,28,"['85dab151-ea91-40ce-91e7-571eabac6eb7', 'd7b0defc-a464-49ab-9fd1-7ea721f529c7']",52,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:52.262,Pass,
,,,,,,,,,,,,,,,3.837377,,,,,,,,,,,,d72b7ff6-02b6-459f-a80a-d1bfb003b370,251,,"[27.4, 26.5]",3754169,6,,,,,0.25667763,,Right Foot,,,,"[103.6, 46.5]",,High Pass,,78.78096,,,Incomplete,,Jermain Defoe,3337.0,,,,,1,From Free Kick,Younes Kaboul,4746.0,Left Center Back,16,AFC Bournemouth,28,"['3e975529-0a64-418f-9310-78ea1dab3883', '78fd3501-e527-433e-8026-77d52d7d11d4']",56,,,,,,,,,,,,,,,,,Sunderland,41,00:06:56.307,Pass,
,,,,,,,,,,,,,,,1.914284,,,,,,,,,,,,e94fc928-906e-4788-b974-50fca109dd33,255,,"[14.8, 31.1]",3754169,7,,,,,-0.5961127,,Keeper Arm,,,,"[43.1, 11.9]",,Ground Pass,,34.19839,,,,,Charlie Daniels,3345.0,,,,,1,From Free Kick,Artur Boruc,20074.0,Goalkeeper,16,AFC Bournemouth,28,['914786cf-1129-4e3f-865b-48b4b362c67e'],1,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:01.383,Pass,
,,,,,,,,,,,,,,,2.052968,,,,,,,,,,,,87e5ecdb-2051-4902-b34d-9acd7047a026,258,,"[45.2, 11.6]",3754169,7,,,,,0.63025683,,Left Foot,,,,"[57.4, 20.5]",,Ground Pass,,15.101324,,,,,Sylvain Distin,40218.0,,,,,1,From Free Kick,Charlie Daniels,3345.0,Left Back,16,AFC Bournemouth,28,['58dba029-87b5-405a-967b-ed2b7b1ea352'],4,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:04.264,Pass,
,,,,,,,,,,,,,,,1.435418,,,,,,,,,,,,0bdadfbd-6fc6-4812-b554-ec2d8f022e54,261,,"[57.2, 18.9]",3754169,7,,,,,-0.96276,,Left Foot,,,,"[65.9, 6.4]",,Ground Pass,,15.229576,,,,,Marc Pugh,3646.0,,,,,1,From Free Kick,Sylvain Distin,40218.0,Left Center Back,16,AFC Bournemouth,28,"['1de5b756-eb63-44db-bcdf-a1f7371c88c9', '2f7c7d00-3bc4-4201-97c3-73799e507bfa']",6,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:06.317,Pass,True
,,,,,,,,,,,,,,,0.477813,,,,,,,,,,,,1905f84e-8357-4b2f-ae49-7d5c204f918f,267,,"[79.2, 14.6]",3754169,7,,True,,,-0.31932926,,Right Foot,,,,"[91.6, 10.5]",,Ground Pass,,13.060245,,,,,Charlie Daniels,3345.0,,,,Free Kick,1,From Free Kick,Marc Pugh,3646.0,Left Midfield,17,AFC Bournemouth,28,['9520ccfb-6a2a-41d6-937a-3f3233079b13'],19,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:19.754,Pass,
,,,,,,,,,,,,,,,0.575131,,,,,,,,,,,,d16d4230-95ae-45b6-ab9c-90eb02532cd8,269,,"[97.9, 12.4]",3754169,7,,,,,1.1493771,,Left Foot,,,,"[105.7, 29.8]",,Low Pass,,19.068298,,,Incomplete,,Callum Wilson,3616.0,,,,,1,From Free Kick,Charlie Daniels,3345.0,Left Back,17,AFC Bournemouth,28,"['51ec0727-1735-482b-976b-d6e169f3cbb9', 'b76e1fb8-82bf-4158-964f-3e16f316a18c']",23,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:23.116,Pass,
,,,,,,,,,,,,,,,1.244675,,,,,,,,,,,,66d1ef5d-313c-4993-be15-656b2ad63e83,272,,"[120.0, 0.1]",3754169,7,,,,,1.8107318,,Left Foot,,,,"[112.0, 32.8]",,High Pass,,33.66437,,,Incomplete,True,,,,,Outswinging,Corner,1,From Corner,Charlie Daniels,3345.0,Left Back,18,AFC Bournemouth,28,['85dc13a1-4cac-40d0-a4ee-5350f77e5c0b'],58,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:58.478,Pass,
,,,,,,,,,,,,,,,0.692492,,,,,,,,,,,,51809a43-360b-4165-8766-f3431ab6abc0,279,,"[60.0, 40.0]",3754169,8,,True,,,1.6295521,,Right Foot,,,,"[59.9, 41.7]",,Ground Pass,,1.7029387,,,,,Ola Toivonen,4417.0,,,,Kick Off,1,From Kick Off,Jermain Defoe,3337.0,Center Forward,19,Sunderland,41,['1b2553d5-8b21-42d5-b917-4687eac4dcbe'],55,,,,,,,,,,,,,,,,,Sunderland,41,00:08:55.731,Pass,
,,,,,,,,,,,,,,,3.457552,,,,,,,,,,,,6a04742d-d638-4980-8023-841750687b80,281,,"[59.9, 41.7]",3754169,8,,True,,,3.100632,,Right Foot,,,,"[47.7, 42.2]",,Ground Pass,,12.210241,,,,,Yann Gérard M''Vila,4429.0,,,,,1,From Kick Off,Ola Toivonen,4417.0,Center Attacking Midfield,19,Sunderland,41,['808890e0-cbec-4e06-957a-f30265078dfb'],56,,,,,,,,,,,,,,,,,Sunderland,41,00:08:56.424,Pass,
,,,,,,,,,,,,,,,1.329783,,,,,,,,,,,,552ed73c-f5b0-4e77-8b8c-15f7df2697ed,285,,"[46.4, 46.5]",3754169,9,,,,,-2.987096,,Right Foot,,,,"[34.2, 44.6]",,Ground Pass,,12.347064,,,,,Sebastián Coates Nión,6300.0,,,,,1,From Kick Off,Yann Gérard M''Vila,4429.0,Right Defensive Midfield,19,Sunderland,41,['573bf1ac-17a3-45f0-bb52-a6d4f6809d2e'],0,,,,,,,,,,,,,,,,,Sunderland,41,00:09:00.588,Pass,
,,,,,,,,,,,,,,,2.086408,,,,,,,,,,,,9af1e32a-3f05-4f50-9a29-1f061db8b27a,288,,"[30.4, 43.6]",3754169,9,,,,,-2.8524601,,Right Foot,,,,"[14.6, 38.9]",,Ground Pass,,16.484236,,,,,Costel Fane Pantilimon,6871.0,,,,,1,From Kick Off,Sebastián Coates Nión,6300.0,Right Center Back,19,Sunderland,41,['6e30dbf2-3c45-4a4e-bf0a-19abdde6fb51'],2,,,,,,,,,,,,,,,,,Sunderland,41,00:09:02.812,Pass,
