ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.44013,,,,,,,,,,,,1a871909-d495-4338-910e-e5de9bb099ad,127,,,"[112.6, 68.9]",3754195,3,,,,,-3.0440016,,Left Foot,,,"[98.3, 67.5]",,Ground Pass,,14.368368,,,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,James Morrison,3490.0,Center Attacking Midfield,6,West Bromwich Albion,27,"['1e28a294-c352-45f7-9b93-438ceb3e2e62', 'a519707e-d198-4e61-bcd6-270774fc2b1c']",5,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:05.016,Pass,True
,,,,,,,,,,,,,,,,,,2.102135,,,,,,,,,,,,c11ba94b-ef22-4d18-b665-4bdaa30e33aa,134,,,"[116.0, 68.6]",3754195,3,,,,,2.7471855,,Right Foot,,,"[97.5, 76.3]",,Ground Pass,,20.038464,,,James Morrison,3490.0,,,,,,1,From Throw In,Stéphane Sessègnon,2966.0,Right Midfield,6,West Bromwich Albion,27,['4cda027e-825f-418d-ac0f-7f69b10dd35f'],11,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:11.684,Pass,
,,,,,,,,,,,,,,,,,,0.575388,,,,,,,,,,,,5ffef18c-db2d-4b64-a263-7ee92f1a529b,137,,,"[99.7, 75.2]",3754195,3,,,,,-0.45577377,,Right Foot,,,"[104.8, 72.7]",,Ground Pass,,5.6797886,,,Stéphane Sessègnon,2966.0,,,,,,1,From Throw In,James Morrison,3490.0,Center Attacking Midfield,6,West Bromwich Albion,27,['019ba54f-f1f9-4ff4-afbc-fb33eae6b477'],17,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:03:17.885,Pass,
,,,,,,,,,,,,,,,,,,2.633747,,,,,,,,,,,,897ebcc7-a635-465c-83a5-60fe6ec8e83b,147,,,"[11.5, 8.0]",3754195,3,,True,,,0.23600298,,Right Foot,,,"[69.3, 21.9]",,High Pass,,59.447876,,Incomplete,,,,,,,Free Kick,1,From Free Kick,Paul Dummett,3065.0,Left Back,8,Newcastle United,37,['9d4b3a7f-7c2b-4e74-b99e-6f572b528536'],50,,,,,,,,,,,,,,,,Newcastle United,37,00:03:50.111,Pass,
,,,,,,,,,,,,,,,,,,2.478293,,,,,,,,,,,,071c1e47-032c-4ddb-ae0e-165dfd01a60d,149,,,"[41.7, 25.9]",3754195,3,,,,,-1.3604704,,Head,,,"[45.5, 8.1]",,Low Pass,,18.2011,,,Paul Dummett,3065.0,,,,,Recovery,1,From Free Kick,Fabricio Coloccini,26207.0,Left Center Back,8,Newcastle United,37,['e5a3c918-b618-4c2b-9a5d-f08baf9650cd'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:03:55.280,Pass,
,,,,,,,,,,,,,,,,,,0.982458,,,,,,,,,,,,dd87be32-2037-48e1-b8bd-d9801bae793e,152,,,"[45.5, 8.1]",3754195,3,,,,,0.029231437,,Left Foot,,,"[62.6, 8.6]",,Low Pass,,17.107307,,,Georginio Wijnaldum,3567.0,,,,,,1,From Free Kick,Paul Dummett,3065.0,Left Back,8,Newcastle United,37,['98ec5212-a49f-4c0c-bec9-d14d82ce16e2'],57,,,,,,,,,,,,,,,,Newcastle United,37,00:03:57.891,Pass,
,,,,,,,,,,,,,,,,,,1.826962,,,,,,,,,,,,cb20d896-06fa-4f90-90a8-f15c1894c156,162,,,"[56.8, 80.0]",3754195,4,,,,,-0.348771,,,,,"[83.2, 70.4]",,High Pass,,28.09128,,,Victor Chinedu Anichebe,40130.0,,,,,Throw-in,1,From Throw In,Craig Dawson,3523.0,Right Back,10,West Bromwich Albion,27,['d997150e-e33d-4c12-b9b5-f21f7972a469'],19,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:19.476,Pass,
,,,,,,,,,,,,,,,,,,0.75963,,,,,,,,,,,,1f464cc4-98ef-4882-91ff-6b1658bd3cc0,164,,,"[83.2, 70.4]",3754195,4,,,,,-1.4416491,,Head,,,"[84.2, 62.7]",,Low Pass,,7.7646637,,Incomplete,James Morrison,3490.0,,,,,,1,From Throw In,Victor Chinedu Anichebe,40130.0,Center Forward,10,West Bromwich Albion,27,"['c2debbe8-1c4e-4166-a4b3-7c28265c3aeb', 'c781bf9e-e511-405e-8104-f1375852803f']",21,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:04:21.303,Pass,
,,,,,,,,,,,True,,,,,,,1.04394,,,,,,,,,,,,c2debbe8-1c4e-4166-a4b3-7c28265c3aeb,166,,,"[35.9, 17.4]",3754195,4,,,,,-0.7077105,,Head,,,"[44.9, 9.7]",,Low Pass,,11.844408,,,Georginio Wijnaldum,3567.0,,,,,Interception,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,11,Newcastle United,37,"['0d63bcb1-a3c5-47ca-a7eb-ae64df92ac75', '1f464cc4-98ef-4882-91ff-6b1658bd3cc0']",22,,,,,,,,,,,,,,,,Newcastle United,37,00:04:22.062,Pass,
,,,,,,,,,,,,,,,,,,1.032582,,,,,,,,,,,,dcec485c-b2f4-412a-afc1-cc67e5ae7ac9,170,,,"[45.9, 9.4]",3754195,4,,,,,2.1042783,,Right Foot,,,"[37.1, 24.3]",,Low Pass,,17.304625,,,Vurnon Anita,16072.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,11,Newcastle United,37,"['dd95e9f5-4020-4d2b-9e48-3ace4f393eac', 'f40482e7-4467-4314-b206-421282d073e7']",23,,,,,,,,,,,,,,,,Newcastle United,37,00:04:23.239,Pass,True
,,,,,,,,,,,,,,,,,,1.172675,,,,,,,,,,,,898d9c09-6c90-48df-8873-cb50945db89a,173,,,"[37.1, 24.5]",3754195,4,,,,,1.8273603,,Right Foot,,,"[28.6, 56.9]",,Ground Pass,,33.496418,,,Daryl Janmaat,3650.0,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,11,Newcastle United,37,['116bfc9b-ef6f-4d92-8260-929db386cb12'],25,,,,,,,,,,,,,,,,Newcastle United,37,00:04:25.432,Pass,
,,,,,,,,,,,,,,,,,,1.224437,,,,,,,,,,,,84e07745-8af5-48d3-81f7-e89109833e38,176,,,"[26.7, 55.4]",3754195,4,,,,,-2.5748634,,Right Foot,,,"[6.9, 42.8]",,Ground Pass,,23.46913,,,Karl Darlow,3649.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,11,Newcastle United,37,['c38d3e38-16fc-48d4-b0e1-4720bbb6fa0f'],27,,,,,,,,,,,,,,,,Newcastle United,37,00:04:27.458,Pass,
,,,,,,,,,,,,,,,,,,1.345776,,,,,,,,,,,,06c57617-57f4-4724-8d8f-357de06b8967,179,,,"[13.5, 50.1]",3754195,4,,,,,0.53926075,,Right Foot,,,"[26.2, 57.7]",,Ground Pass,,14.800338,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Karl Darlow,3649.0,Goalkeeper,11,Newcastle United,37,['36e6e98c-7de8-43b5-9607-1d044f64f5a7'],34,,,,,,,,,,,,,,,,Newcastle United,37,00:04:34.383,Pass,
,,,,,,,,,,,,,,,,,,1.108822,,,,,,,,,,,,05659c15-0a2e-4065-bb9b-bd6e40e168fe,182,,,"[28.2, 59.7]",3754195,4,,,,,-0.6669082,,Right Foot,,,"[37.6, 52.3]",,Ground Pass,,11.963277,,,Jack Colback,9649.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,11,Newcastle United,37,['2cd8dcf6-4522-4489-baa0-727ed1ff2e7e'],37,,,,,,,,,,,,,,,,Newcastle United,37,00:04:37.188,Pass,
,,,,,,,,,,,,,,,,,,1.21141,,,,,,,,,,,,1bbf0ae5-378b-43d9-b040-63de71ca3b9b,185,,,"[37.9, 54.0]",3754195,4,,,,,1.4751981,,Left Foot,,,"[39.3, 68.6]",,Ground Pass,,14.666969,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,11,Newcastle United,37,['88e745ea-e48c-47f8-bc5a-6279f357aab6'],39,,,,,,,,,,,,,,,,Newcastle United,37,00:04:39.389,Pass,
,,,,,,,,,,,,,,,,,,1.611557,,,,,,,,,,,,fe209aa2-4b91-4220-80c1-8da626be771f,188,,,"[46.9, 74.2]",3754195,4,,,,,0.2126959,,Right Foot,,,"[68.2, 78.8]",,Ground Pass,,21.791054,,,Daryl Janmaat,3650.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,11,Newcastle United,37,['63673732-1e93-46df-a35e-7cdf83abfb35'],44,,,,,,,,,,,,,,,,Newcastle United,37,00:04:44.644,Pass,
,,,,,,,,,,,,,,,,,,0.852214,,,,,,,,,,,,ace134c4-f493-4f27-8afe-406fc17a81a5,191,,,"[67.5, 78.4]",3754195,4,,,,,-2.5688393,,Right Foot,,,"[56.8, 71.5]",,Ground Pass,,12.73185,,,Chancel Mbemba Mangulu,3044.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,11,Newcastle United,37,"['5009c5aa-d768-40b3-9597-4950032630b3', 'e3624d71-f70c-467c-908e-183d753577ed']",46,,,,,,,,,,,,,,,,Newcastle United,37,00:04:46.256,Pass,True
,,,,,,,,,,,,,,,,,,0.680284,,,,,,,,,,,,635dcb02-6f52-427c-8800-df8d4c8c2c17,194,,,"[60.8, 72.0]",3754195,4,,,,,0.06401498,,Right Foot,,,"[68.6, 72.5]",,Ground Pass,,7.816009,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Chancel Mbemba Mangulu,3044.0,Right Center Back,11,Newcastle United,37,['ca32e272-03fc-4a7e-b2d3-b805cf536c8d'],50,,,,,,,,,,,,,,,,Newcastle United,37,00:04:50.250,Pass,
,,,,,,,,,,,,,,,,,,1.072594,,,,,,,,,,,,e4f50b71-e229-49ac-bf5c-13d0d301558b,197,,,"[68.5, 72.5]",3754195,4,,,,,-1.7697116,,Right Foot,,,"[63.4, 47.2]",,Ground Pass,,25.808912,,,Vurnon Anita,16072.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,11,Newcastle United,37,['65695e56-a9e4-4203-a341-947e3b941433'],51,,,,,,,,,,,,,,,,Newcastle United,37,00:04:51.814,Pass,
,,,,,,,,,,,,,,,,,,2.761196,,,,,,,,,,,,3c751b73-6039-4395-ae82-31e875ecc22b,200,,,"[63.8, 46.3]",3754195,4,,,,,-1.5430257,,Right Foot,,,"[64.7, 13.9]",,Ground Pass,,32.4125,,,Paul Dummett,3065.0,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,11,Newcastle United,37,['c21506b7-8901-4c5b-9847-9847bbaddd96'],53,,,,,,,,,,,,,,,,Newcastle United,37,00:04:53.783,Pass,
,,,,,,,,,,,,,,,,,,1.295393,,,,,,,,,,,,eac9b4a8-a1e8-402b-a356-b7e5239509a7,203,,,"[66.1, 13.4]",3754195,4,,,,,-0.6584254,,Left Foot,,,"[76.7, 5.2]",,Ground Pass,,13.401492,,,Georginio Wijnaldum,3567.0,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,11,Newcastle United,37,['e1c4137e-2c06-4745-b083-ca624d6ff3a5'],56,,,,,,,,,,,,,,,,Newcastle United,37,00:04:56.705,Pass,
,,,,,,,,,,,,,,,,,,0.932711,,,,,,,,,,,,61644f8c-d18f-4888-a0e9-7a17a285c5be,206,,,"[78.6, 24.5]",3754195,5,,,,,-0.08314123,,Right Foot,,,"[91.8, 23.4]",,Ground Pass,,13.245754,,,Aleksandar Mitrović,4269.0,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,11,Newcastle United,37,['95e61ffd-26ef-45ad-8799-fce44a5f6fcd'],1,,,,,,,,,,,,,,,,Newcastle United,37,00:05:01.102,Pass,
,,,,,,,,,,,,,,,,,,0.954347,,,,,,,,,,,,80ba6669-c53d-471e-9677-910d9e03ebf1,210,,,"[80.5, 22.3]",3754195,5,,,,,-3.0371356,,Right Foot,,,"[68.1, 21.0]",,Ground Pass,,12.467959,,,Vurnon Anita,16072.0,,,,,,1,Regular Play,Aleksandar Mitrović,4269.0,Left Center Forward,11,Newcastle United,37,['1a043e6a-4965-4827-883c-0580bb40fe5a'],5,,,,,,,,,,,,,,,,Newcastle United,37,00:05:05.007,Pass,
,,,,,,,,,,,,,,,,,,1.483754,,,,,,,,,,,,ed2dcd70-9ccd-40b9-b1ba-2b48f1d7069e,213,,,"[67.2, 22.4]",3754195,5,,,,,1.7506498,,Right Foot,,,"[62.6, 47.7]",,Ground Pass,,25.71478,,,Jack Colback,9649.0,,,,,,1,Regular Play,Vurnon Anita,16072.0,Right Defensive Midfield,11,Newcastle United,37,['d9f56484-7ab7-439c-94b7-5e44f3e30416'],6,,,,,,,,,,,,,,,,Newcastle United,37,00:05:06.800,Pass,
,,,,,,,,,,,,,,,,,,1.380486,,,,,,,,,,,,68e3f492-aa56-4b85-9dfb-bb0749375894,216,,,"[63.8, 53.7]",3754195,5,,,,,1.1417313,,Left Foot,,,"[75.1, 78.4]",,Ground Pass,,27.162106,,,Daryl Janmaat,3650.0,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,11,Newcastle United,37,['d6e53a79-e96e-4fe8-af4c-f121d7e2d2f1'],9,,,,,,,,,,,,,,,,Newcastle United,37,00:05:09.391,Pass,
,,,,,,,,,,,,,,,,,,1.048879,,,,,,,,,,,,383e979d-1a6e-4aaf-bf78-dbfc6d03fac6,219,,,"[75.1, 77.3]",3754195,5,,,,,-1.4382448,,Right Foot,,,"[76.5, 66.8]",,Ground Pass,,10.592922,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,11,Newcastle United,37,['206c3688-45f4-42ec-9244-45fcc86cd2a0'],12,,,,,,,,,,,,,,,,Newcastle United,37,00:05:12.148,Pass,
,,,,,,,,,,,,,,,,,,2.591477,,,,,,,,,,,,48b8d3b9-9d9b-4209-99a1-f9f6500f423d,221,,,"[76.5, 66.8]",3754195,5,,,,,0.3277385,,Right Foot,,,"[106.5, 77.0]",,Ground Pass,,31.68659,,,Daryl Janmaat,3650.0,,,,,,1,Regular Play,Moussa Sissoko,3091.0,Right Midfield,11,Newcastle United,37,['22578f16-95eb-47aa-b64f-ad8a981d1de0'],13,,,,,,,,,,,,,,,,Newcastle United,37,00:05:13.197,Pass,
,,,,,,,,,,,,,,,,,,2.535183,,,,,,,,,,,,b50d7462-150a-4a38-ac24-a0a4b6f54b57,223,,,"[106.6, 77.0]",3754195,5,,,,,-1.4214536,,Right Foot,True,,"[113.1, 33.8]",,High Pass,,43.686268,,Incomplete,,,,True,,,,1,Regular Play,Daryl Janmaat,3650.0,Right Back,11,Newcastle United,37,['4e0a3adf-de5f-48b4-882c-6d07cddc1599'],15,,,,,,,,,,,,,,,,Newcastle United,37,00:05:15.789,Pass,
,,,,,,,,,,,,,,,,,,0.867936,,,,,,,,,,,,ed3cac72-f4f0-45cc-b6b9-11c4bc1e1c8c,225,,,"[21.1, 51.8]",3754195,5,,,,,-0.43113875,,Head,,,"[26.1, 49.5]",,High Pass,,5.503635,,Incomplete,Darren Fletcher,4022.0,,,,,Recovery,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,11,Newcastle United,37,"['0e4decbf-5299-45f0-872e-657a277be299', 'f762763b-d283-4859-99d5-b3e95de9006d']",20,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:20.785,Pass,
,,,,,,,,,,,,,,,,,,0.651803,,,,,,,,,,,,66e23e8d-6d74-4632-8c3c-da0fcd4c39b7,233,,,"[23.3, 44.3]",3754195,5,,,,,0.80713385,,Right Foot,,,"[27.8, 49.0]",,Ground Pass,,6.5069194,,,Darren Fletcher,4022.0,,,,,Recovery,1,Regular Play,Jonas Olsson,20527.0,Left Center Back,12,West Bromwich Albion,27,"['b316e3be-adf2-4d06-abe1-a7d5bd7fe736', 'c5a42dea-b379-4b3f-a62e-14f16e4bb60a']",24,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:24.482,Pass,True
,,,,,,,,,,,,,,,,,,0.932337,,,,,,,,,,,,436152cc-6fe4-44b4-b5f8-5a5890cc9996,236,,,"[23.3, 52.5]",3754195,5,,,,,1.1961983,,Right Foot,,,"[32.5, 75.9]",,Ground Pass,,25.143587,,,Stéphane Sessègnon,2966.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,12,West Bromwich Albion,27,['ceef08cc-b91b-406c-84fb-d39595b31398'],27,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:27.093,Pass,
,,,,,,,,,,,,,,,,,,1.969369,,,,,,,,,,,,4eb5b230-7a20-4f2f-ad84-61287e95193d,239,,,"[57.7, 72.9]",3754195,5,,,,,-2.9471126,,Right Foot,,,"[44.5, 70.3]",,Ground Pass,,13.453624,,,Craig Dawson,3523.0,,,,,,1,Regular Play,Stéphane Sessègnon,2966.0,Right Midfield,12,West Bromwich Albion,27,['dea862f5-0a65-4502-900e-cb66740c6bf1'],34,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:34.964,Pass,
,,,,,,,,,,,,,,,,,,1.84243,,,,,,,,,,,,d966b2cc-b771-473f-91b7-3ac67f624e6c,242,,,"[44.5, 70.3]",3754195,5,,,,,-2.483986,,Right Foot,,,"[24.3, 54.7]",,Ground Pass,,25.52254,,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,12,West Bromwich Albion,27,['d96b2d15-68ee-499b-911e-38dfaaaeb19d'],38,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:38.934,Pass,
,,,,,,,,,,,,,,,,,,2.131164,,,,,,,,,,,,2d9fa4ec-a15b-4ec2-91cd-531293d44baa,245,,,"[39.6, 55.6]",3754195,5,,,,,-0.5400625,,Right Foot,,,"[80.8, 30.9]",,High Pass,,48.03676,,,Victor Chinedu Anichebe,40130.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,12,West Bromwich Albion,27,['abc7a447-ca84-46f2-beb4-b071aa05b902'],46,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:46.764,Pass,
,,,,,,,,,,,,,,,,,,1.744977,,,,,,,,,,,,4023d694-ce59-4b45-b7b8-e89a9a651187,247,,,"[80.9, 29.1]",3754195,5,,,,,-1.0318198,,Head,,,"[87.0, 18.9]",,High Pass,,11.884864,,Incomplete,Chris Brunt,3541.0,,,,,,1,Regular Play,Victor Chinedu Anichebe,40130.0,Center Forward,12,West Bromwich Albion,27,"['44f76e73-c135-495c-a7c0-0e0cdf0b465e', 'b20cda04-5562-4bc2-a2c3-2936af41c32e']",48,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:05:48.895,Pass,
,,,,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,44f76e73-c135-495c-a7c0-0e0cdf0b465e,250,,,"[33.1, 61.2]",3754195,5,,,,True,-1.2220253,,,,,"[35.5, 54.6]",,High Pass,,7.02282,,,Jack Colback,9649.0,,,,,Recovery,1,Regular Play,Daryl Janmaat,3650.0,Right Back,13,Newcastle United,37,"['4023d694-ce59-4b45-b7b8-e89a9a651187', '97c6ac2e-3754-4aef-95f1-745456561019', 'b10a5528-0b03-4c15-b573-e3d59ee9d21b']",50,,,,,,,,,,,,,,,,Newcastle United,37,00:05:50.640,Pass,True
,,,,,,,,,,,,,,,,,,2.065611,,,,,,,,,,,,963db286-ce6e-4b4a-9217-1e329feffe4e,252,,,"[35.5, 58.3]",3754195,5,,,,,1.2891772,,Head,,,"[40.1, 74.2]",,High Pass,,16.55204,,,Moussa Sissoko,3091.0,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,13,Newcastle United,37,['d87bd416-4160-474b-a4bc-efc6493a7e46'],52,,,,,,,,,,,,,,,,Newcastle United,37,00:05:52.621,Pass,
,,,,,,,,,,,,,,,,,,1.555193,,,,,,,,,,,,e290cc16-fef4-4787-946a-2f3736995dbc,258,,,"[33.8, 80.0]",3754195,6,,,,,-0.23081195,,,,,"[53.8, 75.3]",,High Pass,,20.544828,,Unknown,Aleksandar Mitrović,4269.0,,,,,Throw-in,1,From Throw In,Daryl Janmaat,3650.0,Right Back,14,Newcastle United,37,['ebac0d60-4c7f-4f15-9506-5808774f780b'],14,,,,,,,,,,,,,,,,Newcastle United,37,00:06:14.944,Pass,
,,,,,,,,,,,,,,,,,,0.651379,,,,,,,,,,,,16b9e78d-cc8d-4a63-92cf-ee2be732a4d3,262,,,"[49.5, 78.7]",3754195,6,,True,,,-0.43240777,,Right Foot,,,"[65.1, 71.5]",,Ground Pass,,17.181385,,,Chancel Mbemba Mangulu,3044.0,,,,,Free Kick,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,15,Newcastle United,37,['a75cd8db-c524-4426-a9ca-d7a013833144'],25,,,,,,,,,,,,,,,,Newcastle United,37,00:06:25.316,Pass,
,,,,,,,,,,,,,,,,,,0.846246,,,,,,,,,,,,1360ed50-6d0d-4a63-b933-44e1bae79001,264,,,"[65.7, 71.5]",3754195,6,,,,,-0.3980143,,Right Foot,,,"[83.3, 64.1]",,Ground Pass,,19.092407,,,Aleksandar Mitrović,4269.0,,,,,,1,From Free Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,15,Newcastle United,37,['1a3f80f4-1cc0-4271-b257-f58f4f1f5037'],30,,,,,,,,,,,,,,,,Newcastle United,37,00:06:30.651,Pass,
,,,,,,,,,,,,,,,,,,1.42336,,,,,,,,,,,,31d17b23-ced2-4c09-9bab-58fc502c32fd,267,,,"[82.4, 65.9]",3754195,6,,,,,1.7650373,,Right Foot,,,"[80.0, 78.1]",,Ground Pass,,12.433825,,,Daryl Janmaat,3650.0,,,,,,1,From Free Kick,Aleksandar Mitrović,4269.0,Left Center Forward,15,Newcastle United,37,['9aff476f-4e2a-4e4e-8637-c049c110b4db'],32,,,,,,,,,,,,,,,,Newcastle United,37,00:06:32.207,Pass,
,,,,,,,,,,,,,,,,,,2.019231,,,,,,,,,,,,4b22eb9b-cb0d-45b6-ac99-56ec90ca18fe,270,,,"[82.9, 77.6]",3754195,6,,,,,-0.7534091,,Right Foot,,,"[108.7, 53.4]",,High Pass,,35.373436,,Incomplete,Ayoze Pérez Gutiérrez,3076.0,,,,,,1,From Free Kick,Daryl Janmaat,3650.0,Right Back,15,Newcastle United,37,"['492f6ba9-c1c2-4e71-b6a2-0840157cdde6', '9662c9c4-9a3f-4789-8c45-2d22e49104c6']",35,,,,,,,,,,,,,,,,Newcastle United,37,00:06:35.118,Pass,
,,,,,,,,,,,,,,,,,,1.203079,,,,,,,,,,,,4ce95af9-d5a8-4b18-b4b8-a776538048c6,274,,,"[13.2, 2.5]",3754195,6,,,,,0.44814497,,Left Foot,,,"[34.0, 12.5]",,High Pass,,23.078995,,,James Morrison,3490.0,,,,,,1,Regular Play,Gareth McAuley,3596.0,Right Center Back,16,West Bromwich Albion,27,['c40c8c74-3f19-4921-92d9-41f96c1d0cb3'],41,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:41.687,Pass,
,,,,,,,,,,,,,,,,,,1.658291,,,,,,,,,,,,cac62421-1a4f-46a5-b9fc-3be00e6faafd,276,,,"[34.0, 12.5]",3754195,6,,,,,0.27431297,,Head,,,"[53.9, 18.1]",,High Pass,,20.67293,,,Victor Chinedu Anichebe,40130.0,,,,,,1,Regular Play,James Morrison,3490.0,Center Attacking Midfield,16,West Bromwich Albion,27,['4548c1ee-d4ed-4d97-86b1-8f7b6bae4a31'],42,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:42.890,Pass,
,,,,,,,,,,,,,,,,,,1.172592,,,,,,,,,,,,86d82a3d-1759-4a7f-8a2a-e06b53667d26,279,,,"[54.0, 17.9]",3754195,6,,,,,-2.8244293,,Head,,,"[40.9, 13.6]",,High Pass,,13.787676,,,James Morrison,3490.0,,,,,,1,Regular Play,Victor Chinedu Anichebe,40130.0,Center Forward,16,West Bromwich Albion,27,"['983b01ed-acfe-4c06-99e7-237565ce9fbe', 'e99f76c7-4c7c-4584-af24-cb3148c67454']",44,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:44.548,Pass,True
,,,,,,,,,,,,,,,,,,0.991783,,,,,,,,,,,,3e26b76d-6483-4c1d-99f4-4515406c6b17,282,,,"[54.9, 32.4]",3754195,6,,,,,1.5635501,,Right Foot,,,"[55.0, 46.2]",,Ground Pass,,13.800363,,,Darren Fletcher,4022.0,,,,,,1,Regular Play,James Morrison,3490.0,Center Attacking Midfield,16,West Bromwich Albion,27,['d77e222f-388a-4667-b383-d17a9bc0ae71'],53,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:53.027,Pass,
,,,,,,,,,,,,,,,,,,0.974449,,,,,,,,,,,,b133350e-933c-403d-aecf-ea08bce5b36e,285,,,"[61.7, 64.8]",3754195,6,,,,,-1.074815,,Right Foot,,,"[69.6, 50.2]",,Ground Pass,,16.600302,,,James Morrison,3490.0,,,,,,1,Regular Play,Darren Fletcher,4022.0,Right Defensive Midfield,16,West Bromwich Albion,27,['d17fb8d3-d2e6-4127-92d1-13d4fe371aa1'],57,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:06:57.499,Pass,
,,,,,,,,,,,,,,,,,,2.430086,,,,,,,,,,,,5c1acf00-bb55-4194-86f3-e471cfc2ccc0,289,,,"[68.2, 53.3]",3754195,7,,,,,1.485291,,Right Foot,,,"[70.0, 74.3]",,Low Pass,,21.077002,,,Craig Dawson,3523.0,,,,,,1,Regular Play,James Morrison,3490.0,Center Attacking Midfield,16,West Bromwich Albion,27,['fae8cbba-3064-4858-8696-759104ef36f4'],0,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:07:00.836,Pass,
,,,,,,,,,,,,,,,,,,1.708879,,,,,,,,,,,,4634211e-f8ec-4660-90cc-98842ac6a564,291,,,"[67.5, 72.3]",3754195,7,,,,,-2.8110814,,Right Foot,,,"[43.6, 64.1]",,Ground Pass,,25.267569,,,Gareth McAuley,3596.0,,,,,,1,Regular Play,Craig Dawson,3523.0,Right Back,16,West Bromwich Albion,27,['a9216af0-7a06-4f5b-ab42-86d0374a7c2b'],3,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:07:03.266,Pass,
